geo,time,eg_use_comm_cl_zs
hrv,2004,6.7571
hrv,2005,6.89839
hrv,2006,6.90371
hrv,2007,5.02478
hrv,2008,6.52608
hrv,2009,7.94074
hrv,2010,9.26996
hrv,2011,7.07337
hrv,2012,7.73815
hrv,2013,10.36005
hrv,2014,11.94383
hti,1971,0.15435
hti,1972,0.43837
hti,1973,0.45449
hti,1974,0.65449
hti,1975,0.86281
hti,1976,0.80446
hti,1977,0.70755
hti,1978,0.83731
hti,1979,0.82246
hti,1980,0.90832
hti,1981,1.23496
hti,1982,1.15778
hti,1983,0.91588
hti,1984,0.92108
hti,1985,0.98712
hti,1986,1.86793
hti,1987,1.82284
hti,1988,2.15824
hti,1989,2.19327
hti,1990,1.66641
hti,1991,1.2136
hti,1992,1.02029
hti,1993,0.8569
hti,1994,0.55104
hti,1995,0.51141
hti,1996,0.46152
hti,1997,0.40396
hti,1998,0.49386
hti,1999,0.75446
hti,2000,0.64407
hti,2001,0.5805
hti,2002,0.45318
hti,2003,0.45094
hti,2004,0.43598
hti,2005,0.39953
hti,2006,0.39639
hti,2007,0.1802
hti,2008,0.18673
hti,2009,0.21971
hti,2010,0.15573
hti,2011,0.06599
hti,2012,0.20918
hti,2013,0.12789
hti,2014,0.07397
hun,1965,0.04454
hun,1966,0.05835
hun,1967,0.04676
hun,1968,0.04952
hun,1969,0.04934
hun,1970,0.04231
hun,1971,0.04336
hun,1972,0.04838
hun,1973,0.04083
hun,1974,0.03163
hun,1975,0.06119
hun,1976,0.05793
hun,1977,0.04955
hun,1978,0.04154
hun,1979,0.04446
hun,1980,0.03398
hun,1981,0.05128
hun,1982,0.04855
hun,1983,2.37196
hun,1984,3.46471
hun,1985,5.7202
hun,1986,6.57333
hun,1987,9.3664
hun,1988,11.59342
hun,1989,12.05842
hun,1990,12.80779
hun,1991,13.45345
hun,1992,14.91461
hun,1993,14.40611
hun,1994,15.14127
hun,1995,14.54958
hun,1996,14.40978
hun,1997,14.49054
hun,1998,14.62909
hun,1999,14.9025
hun,2000,15.28152
hun,2001,14.8823
hun,2002,14.69325
hun,2003,11.45951
hun,2004,12.39889
hun,2005,13.57772
hun,2006,13.35943
hun,2007,14.87993
hun,2008,15.24102
hun,2009,16.95756
hun,2010,16.81556
hun,2011,17.34529
hun,2012,18.61434
hun,2013,19.08442
hun,2014,19.04897
hun,2015,18.45146
idn,1971,0.18969
idn,1972,0.15558
idn,1973,0.23218
idn,1974,0.23786
idn,1975,0.24946
idn,1976,0.21843
idn,1977,0.20001
idn,1978,0.2328
idn,1979,0.23047
idn,1980,0.20765
idn,1981,0.23897
idn,1982,0.4119
idn,1983,0.84265
idn,1984,0.87338
idn,1985,0.97573
idn,1986,1.14507
idn,1987,2.15969
idn,1988,2.84835
idn,1989,2.83359
idn,1990,0.51584
idn,1991,0.53785
idn,1992,0.66451
idn,1993,0.559
idn,1994,0.50672
idn,1995,0.53802
idn,1996,0.56052
idn,1997,0.40872
idn,1998,0.64518
idn,1999,0.6031
idn,2000,0.69761
idn,2001,0.79694
idn,2002,0.67734
idn,2003,0.63958
idn,2004,0.66229
idn,2005,0.70015
idn,2006,0.64857
idn,2007,0.73552
idn,2008,0.788
idn,2009,0.76466
idn,2010,0.94781
idn,2011,0.80018
idn,2012,0.78953
idn,2013,0.9049
idn,2014,0.83857
ind,1971,1.79208
ind,1972,1.69621
ind,1973,1.95084
ind,1974,1.7905
ind,1975,2.0644
ind,1976,2.14967
ind,1977,2.09939
ind,1978,2.56247
ind,1979,2.39055
ind,1980,2.39281
ind,1981,2.40386
ind,1982,2.1478
ind,1983,2.3171
ind,1984,2.42991
ind,1985,2.30277
ind,1986,2.32314
ind,1987,2.03184
ind,1988,2.32004
ind,1989,2.23427
ind,1990,2.00733
ind,1991,1.90685
ind,1992,1.89674
ind,1993,1.7674
ind,1994,1.95708
ind,1995,1.82652
ind,1996,1.76282
ind,1997,1.84809
ind,1998,2.03238
ind,1999,1.92046
ind,2000,1.98797
ind,2001,2.09169
ind,2002,1.98819
ind,2003,2.01883
ind,2004,2.02014
ind,2005,2.19469
ind,2006,2.37072
ind,2007,2.30284
ind,2008,2.04208
ind,2009,2.02089
ind,2010,2.35206
ind,2011,2.70431
ind,2012,2.526
ind,2013,2.72066
ind,2014,2.66772
irl,1960,2.14862
irl,1961,1.60916
irl,1962,1.41453
irl,1963,1.35812
irl,1964,1.5452
irl,1965,1.86028
irl,1966,1.55647
irl,1967,1.33614
irl,1968,1.20895
irl,1969,0.86582
irl,1970,1.15253
irl,1971,0.59654
irl,1972,0.88008
irl,1973,0.80176
irl,1974,0.9499
irl,1975,0.67408
irl,1976,0.74762
irl,1977,0.89051
irl,1978,0.82761
irl,1979,0.83081
irl,1980,0.87508
irl,1981,0.89717
irl,1982,0.83952
irl,1983,0.8221
irl,1984,0.71393
irl,1985,0.83035
irl,1986,0.89187
irl,1987,0.63415
irl,1988,0.82052
irl,1989,0.63836
irl,1990,0.52783
irl,1991,0.56557
irl,1992,0.62838
irl,1993,0.5965
irl,1994,0.66758
irl,1995,0.52402
irl,1996,0.51672
irl,1997,0.52977
irl,1998,0.70858
irl,1999,0.66346
irl,2000,0.6649
irl,2001,0.55583
irl,2002,0.75444
irl,2003,0.69578
irl,2004,0.80626
irl,2005,1.09621
irl,2006,1.42916
irl,2007,1.52205
irl,2008,1.90038
irl,2009,2.32862
irl,2010,2.10765
irl,2011,3.39437
irl,2012,3.25738
irl,2013,3.69283
irl,2014,4.22177
irl,2015,4.80015
irn,1971,1.38784
irn,1972,1.86314
irn,1973,1.18418
irn,1974,1.19897
irn,1975,1.1124
irn,1976,1.12793
irn,1977,1.06783
irn,1978,1.63552
irn,1979,1.25185
irn,1980,1.26994
irn,1981,1.24993
irn,1982,1.10587
irn,1983,1.24566
irn,1984,0.99267
irn,1985,0.88736
irn,1986,1.19393
irn,1987,1.3064
irn,1988,1.11364
irn,1989,0.97641
irn,1990,0.62959
irn,1991,0.65984
irn,1992,0.83997
irn,1993,0.78615
irn,1994,0.52718
irn,1995,0.49229
irn,1996,0.52626
irn,1997,0.43127
irn,1998,0.42686
irn,1999,0.26571
irn,2000,0.20057
irn,2001,0.2546
irn,2002,0.38884
irn,2003,0.52175
irn,2004,0.45671
irn,2005,0.61265
irn,2006,0.6679
irn,2007,0.61881
irn,2008,0.16734
irn,2009,0.24437
irn,2010,0.32611
irn,2011,0.44158
irn,2012,0.61651
irn,2013,0.99101
irn,2014,0.90887
irq,1971,0.42835
irq,1972,0.40118
irq,1973,0.53606
irq,1974,0.68007
irq,1975,0.65109
irq,1976,0.52373
irq,1977,0.62446
irq,1978,0.68545
irq,1979,0.83803
irq,1980,0.6103
irq,1981,0.54548
irq,1982,0.51773
irq,1983,0.42942
irq,1984,0.41286
irq,1985,0.35638
irq,1986,0.32419
irq,1987,1.41511
irq,1988,1.1736
irq,1989,1.06518
irq,1990,1.0598
irq,1991,0.45712
irq,1992,0.24205
irq,1993,0.1598
irq,1994,0.13208
irq,1995,0.14039
irq,1996,0.13883
irq,1997,0.12004
irq,1998,0.16837
irq,1999,0.21792
irq,2000,0.185
irq,2001,0.17052
irq,2002,0.15002
irq,2003,0.13819
irq,2004,0.15912
irq,2005,1.44631
irq,2006,1.67501
irq,2007,1.27665
irq,2008,0.64553
irq,2009,0.55662
irq,2010,0.78638
irq,2011,0.51293
irq,2012,0.62774
irq,2013,0.63904
irq,2014,0.3307
isl,1960,27.87227
isl,1961,30.24331
isl,1962,30.78264
isl,1963,30.28998
isl,1964,31.83258
isl,1965,30.4089
isl,1966,31.23878
isl,1967,33.75934
isl,1968,34.48371
isl,1969,42.95602
isl,1970,45.65385
isl,1971,46.87148
isl,1972,49.82134
isl,1973,48.38619
isl,1974,48.06088
isl,1975,52.33503
isl,1976,54.92381
isl,1977,54.44677
isl,1978,55.55475
isl,1979,57.44932
isl,1980,60.402
isl,1981,66.17853
isl,1982,70.19317
isl,1983,71.54236
isl,1984,69.34681
isl,1985,70.73359
isl,1986,68.98927
isl,1987,68.12658
isl,1988,69.68234
isl,1989,69.8386
isl,1990,32.05086
isl,1991,34.67526
isl,1992,36.39272
isl,1993,34.70068
isl,1994,34.97703
isl,1995,35.71393
isl,1996,32.68145
isl,1997,35.30518
isl,1998,35.9692
isl,1999,35.17771
isl,2000,33.6664
isl,2001,36.07884
isl,2002,36.29085
isl,2003,36.25982
isl,2004,37.62791
isl,2005,37.49193
isl,2006,33.10789
isl,2007,31.84237
isl,2008,35.82463
isl,2009,35.21208
isl,2010,35.02221
isl,2011,33.23223
isl,2012,35.52822
isl,2013,34.83362
isl,2014,35.43315
isl,2015,37.51693
isr,1971,0
isr,1972,0
isr,1973,0
isr,1974,0
isr,1975,0
isr,1976,0
isr,1977,0
isr,1978,0
isr,1979,0
isr,1980,0
isr,1981,0.00236
isr,1982,0.00218
isr,1983,0.00117
isr,1984,0.00226
isr,1985,3.05033
isr,1986,3.26764
isr,1987,3.13077
isr,1988,3.00467
isr,1989,3.03461
isr,1990,3.1252
isr,1991,3.29918
isr,1992,3.02624
isr,1993,3.03504
isr,1994,2.98633
isr,1995,2.99066
isr,1996,3.05173
isr,1997,3.04922
isr,1998,3.12375
isr,1999,3.22517
isr,2000,3.28055
isr,2001,3.27544
isr,2002,3.50462
isr,2003,3.51164
isr,2004,3.78349
isr,2005,3.94175
isr,2006,3.62698
isr,2007,3.59909
isr,2008,4.66012
isr,2009,4.86869
isr,2010,4.88473
isr,2011,4.84752
isr,2012,4.69774
isr,2013,4.96383
isr,2014,5.19155
isr,2015,5.24532
ita,1960,14.41717
ita,1961,12.35076
ita,1962,10.47603
ita,1963,10.64415
ita,1964,9.7437
ita,1965,9.90582
ita,1966,9.35379
ita,1967,8.17099
ita,1968,7.36312
ita,1969,6.47738
ita,1970,6.09088
ita,1971,6.19363
ita,1972,6.02624
ita,1973,5.18636
ita,1974,5.15796
ita,1975,5.6976
ita,1976,5.17659
ita,1977,6.02434
ita,1978,5.71278
ita,1979,5.14889
ita,1980,5.16935
ita,1981,5.23052
ita,1982,6.16503
ita,1983,5.9398
ita,1984,6.18218
ita,1985,5.93113
ita,1986,6.2598
ita,1987,4.41067
ita,1988,4.40799
ita,1989,4.02054
ita,1990,2.20192
ita,1991,2.75649
ita,1992,2.79582
ita,1993,2.82186
ita,1994,3.01418
ita,1995,2.38571
ita,1996,2.64953
ita,1997,2.6142
ita,1998,2.55631
ita,1999,2.76502
ita,2000,2.68865
ita,2001,2.88077
ita,2002,2.52275
ita,2003,2.31867
ita,2004,2.59784
ita,2005,2.32841
ita,2006,2.43668
ita,2007,2.30201
ita,2008,2.77311
ita,2009,3.52143
ita,2010,3.74133
ita,2011,4.30942
ita,2012,4.89993
ita,2013,6.1319
ita,2014,7.06293
ita,2015,6.32722
jam,1971,0.53899
jam,1972,0.47288
jam,1973,0.29192
jam,1974,0.38425
jam,1975,0.4201
jam,1976,0.38899
jam,1977,0.39461
jam,1978,0.40061
jam,1979,0.38705
jam,1980,0.45294
jam,1981,0.46295
jam,1982,0.50725
jam,1983,0.64449
jam,1984,0.64301
jam,1985,0.74806
jam,1986,0.7362
jam,1987,0.59746
jam,1988,0.47348
jam,1989,0.47471
jam,1990,0.18244
jam,1991,0.23152
jam,1992,0.22601
jam,1993,0.20983
jam,1994,0.22622
jam,1995,0.2293
jam,1996,0.23118
jam,1997,0.24933
jam,1998,0.25112
jam,1999,0.2488
jam,2000,0.23686
jam,2001,0.12324
jam,2002,0.2061
jam,2003,0.24693
jam,2004,0.34058
jam,2005,0.40636
jam,2006,0.39847
jam,2007,0.38652
jam,2008,0.37047
jam,2009,0.40525
jam,2010,0.4829
jam,2011,0.513
jam,2012,0.6259
jam,2013,0.52849
jam,2014,0.56971
jor,1971,0
jor,1972,0
jor,1973,0
jor,1974,0
jor,1975,0
jor,1976,0
jor,1977,0
jor,1978,0
jor,1979,0
jor,1980,0
jor,1981,0
jor,1982,0
jor,1983,0
jor,1984,0
jor,1985,0
jor,1986,0.00919
jor,1987,0.05488
jor,1988,0.07869
jor,1989,0.04919
jor,1990,1.79731
jor,1991,1.73054
jor,1992,1.55521
jor,1993,1.5834
jor,1994,1.46325
jor,1995,1.38012
jor,1996,1.35204
jor,1997,1.3625
jor,1998,1.37568
jor,1999,1.40266
jor,2000,1.3968
jor,2001,1.42557
jor,2002,1.37412
jor,2003,1.33335
jor,2004,1.15495
jor,2005,1.07983
jor,2006,1.45155
jor,2007,1.45971
jor,2008,1.6319
jor,2009,1.67625
jor,2010,1.82191
jor,2011,1.91323
jor,2012,1.84871
jor,2013,1.93579
jor,2014,1.91773
jpn,1960,6.22362
jpn,1961,6.39676
jpn,1962,5.57887
jpn,1963,5.39096
jpn,1964,4.79633
jpn,1965,4.85898
jpn,1966,4.73606
jpn,1967,3.49197
jpn,1968,3.35744
jpn,1969,2.98992
jpn,1970,2.99519
jpn,1971,3.486
jpn,1972,3.42609
jpn,1973,2.6544
jpn,1974,3.82756
jpn,1975,4.52595
jpn,1976,5.00644
jpn,1977,4.4773
jpn,1978,6.60549
jpn,1979,7.38911
jpn,1980,8.67593
jpn,1981,9.25548
jpn,1982,10.34465
jpn,1983,11.36461
jpn,1984,11.68297
jpn,1985,13.7777
jpn,1986,14.17029
jpn,1987,15.22235
jpn,1988,13.95702
jpn,1989,13.75234
jpn,1990,13.88412
jpn,1991,14.54387
jpn,1992,14.56544
jpn,1993,16.11642
jpn,1994,15.93183
jpn,1995,16.93996
jpn,1996,17.14409
jpn,1997,17.94162
jpn,1998,18.98402
jpn,1999,17.77936
jpn,2000,17.73645
jpn,2001,17.86272
jpn,2002,16.60454
jpn,2003,14.05801
jpn,2004,15.74359
jpn,2005,16.68441
jpn,2006,16.8357
jpn,2007,14.77185
jpn,2008,15.09427
jpn,2009,17.05703
jpn,2010,16.66372
jpn,2011,7.522
jpn,2012,2.64981
jpn,2013,2.43115
jpn,2014,2.22189
jpn,2015,3.09202
kaz,1990,0.95284
kaz,1991,0.89178
kaz,1992,0.79711
kaz,1993,0.95752
kaz,1994,1.17831
kaz,1995,1.06174
kaz,1996,1.07683
kaz,1997,1.05816
kaz,1998,0.98791
kaz,1999,1.12953
kaz,2000,1.24444
kaz,2001,1.37735
kaz,2002,1.30169
kaz,2003,1.13026
kaz,2004,0.88138
kaz,2005,1.18941
kaz,2006,0.99
kaz,2007,0.96455
kaz,2008,0.59411
kaz,2009,0.61438
kaz,2010,0.69313
kaz,2011,0.65556
kaz,2012,0.65404
kaz,2013,0.52031
kaz,2014,0.60889
ken,1971,0.55093
ken,1972,0.62319
ken,1973,0.61757
ken,1974,0.79763
ken,1975,0.92357
ken,1976,0.79089
ken,1977,0.96795
ken,1978,1.3456
ken,1979,1.58264
ken,1980,1.23614
ken,1981,1.60998
ken,1982,1.6614
ken,1983,1.90225
ken,1984,1.78094
ken,1985,1.9955
ken,1986,4.86759
ken,1987,4.79588
ken,1988,4.72122
ken,1989,4.6728
ken,1990,2.01873
ken,1991,2.13119
ken,1992,2.14896
ken,1993,2.22819
ken,1994,2.30777
ken,1995,2.12636
ken,1996,2.16898
ken,1997,1.99243
ken,1998,1.95084
ken,1999,1.45436
ken,2000,0.8903
ken,2001,1.43684
ken,2002,1.7568
ken,2003,1.98952
ken,2004,1.80662
ken,2005,1.73892
ken,2006,1.79456
ken,2007,1.87705
ken,2008,1.63133
ken,2009,1.35672
ken,2010,1.79724
ken,2011,1.76983
ken,2012,2.04938
ken,2013,1.98173
ken,2014,2.23894
kgz,1990,7.24532
kgz,1991,8.15934
kgz,1992,11.64441
kgz,1993,14.5609
kgz,1994,23.05854
kgz,1995,25.79464
kgz,1996,21.29588
kgz,1997,20.86017
kgz,1998,19.36175
kgz,1999,25.96703
kgz,2000,25.59702
kgz,2001,23.6197
kgz,2002,20.12117
kgz,2003,23.05166
kgz,2004,20.26967
kgz,2005,19.50686
kgz,2006,20.00667
kgz,2007,18.38942
kgz,2008,16.54746
kgz,2009,18.83289
kgz,2010,20.29519
kgz,2011,21.11161
kgz,2012,18.65231
kgz,2013,20.90403
kgz,2014,22.71258
khm,1995,0
khm,1996,0
khm,1997,0
khm,1998,0
khm,1999,0
khm,2000,0.00252
khm,2001,0.00251
khm,2002,0.0549
khm,2003,0.07385
khm,2004,0.06391
khm,2005,0.10052
khm,2006,0.11924
khm,2007,0.11424
khm,2008,0.12445
khm,2009,0.11512
khm,2010,0.11071
khm,2011,0.18501
khm,2012,1.74046
khm,2013,2.89564
khm,2014,3.31927
kor,1971,0.6689
kor,1972,0.6365
kor,1973,0.51213
kor,1974,0.69969
kor,1975,0.5917
kor,1976,0.56602
kor,1977,0.43859
kor,1978,2.20134
kor,1979,2.55894
kor,1980,2.60985
kor,1981,2.43815
kor,1982,2.68496
kor,1983,5.50968
kor,1984,6.45611
kor,1985,8.80526
kor,1986,12.68554
kor,1987,16.28185
kor,1988,14.53334
kor,1989,16.15689
kor,1990,15.39534
kor,1991,15.00655
kor,1992,13.54808
kor,1993,12.48482
kor,1994,11.75789
kor,1995,12.26531
kor,1996,12.44475
kor,1997,11.94522
kor,1998,15.26315
kor,1999,15.83031
kor,2000,15.35615
kor,2001,15.5852
kor,2002,15.90553
kor,2003,17.01959
kor,2004,16.67617
kor,2005,18.49285
kor,2006,18.46287
kor,2007,17.10703
kor,2008,17.64896
kor,2009,17.14539
kor,2010,15.87242
kor,2011,15.86316
kor,2012,15.25173
kor,2013,14.16274
kor,2014,15.61401
kor,2015,15.96282
kos,2000,0.23015
kos,2001,0.18823
kos,2002,0.18911
kos,2003,0.18085
kos,2004,0.35818
kos,2005,0.3617
kos,2006,0.33869
kos,2007,0.3038
kos,2008,0.24291
kos,2009,0.34289
kos,2010,0.43934
kos,2011,0.29191
kos,2012,0.27345
kos,2013,0.38352
kos,2014,0.51918
kwt,1971,0
kwt,1972,0
kwt,1973,0
kwt,1974,0
kwt,1975,0
kwt,1976,0
kwt,1977,0
kwt,1978,0
kwt,1979,0
kwt,1980,0
kwt,1981,0
kwt,1982,0
kwt,1983,0
kwt,1984,0
kwt,1985,0
kwt,1986,0
kwt,1987,0
kwt,1988,0
kwt,1989,0
kwt,1990,0
kwt,1991,0
kwt,1992,0
kwt,1993,0
kwt,1994,0
kwt,1995,0
kwt,1996,0
kwt,1997,0
kwt,1998,0
kwt,1999,0
kwt,2000,0
kwt,2001,0
kwt,2002,0
kwt,2003,0
kwt,2004,0
kwt,2005,0
kwt,2006,0
kwt,2007,0
kwt,2008,0
kwt,2009,0
kwt,2010,0
kwt,2011,0
kwt,2012,0
kwt,2013,0
kwt,2014,0
lbn,1971,3.90382
lbn,1972,3.63708
lbn,1973,1.7284
lbn,1974,2.88409
lbn,1975,3.17897
lbn,1976,2.96532
lbn,1977,3.7918
lbn,1978,3.18179
lbn,1979,3.13728
lbn,1980,2.95532
lbn,1981,3.10072
lbn,1982,3.12952
lbn,1983,2.48862
lbn,1984,2.54892
lbn,1985,2.16037
lbn,1986,1.86378
lbn,1987,1.96921
lbn,1988,2.60676
lbn,1989,2.19261
lbn,1990,1.96599
lbn,1991,1.79231
lbn,1992,2.25873
lbn,1993,1.53337
lbn,1994,1.57721
lbn,1995,1.28391
lbn,1996,1.41389
lbn,1997,1.38402
lbn,1998,1.26932
lbn,1999,0.56039
lbn,2000,0.86526
lbn,2001,0.6192
lbn,2002,1.11768
lbn,2003,2.07127
lbn,2004,1.75166
lbn,2005,1.76907
lbn,2006,1.36076
lbn,2007,1.36664
lbn,2008,0.75301
lbn,2009,0.96689
lbn,2010,1.32215
lbn,2011,1.28723
lbn,2012,1.40152
lbn,2013,1.74559
lbn,2014,0.52345
lby,1971,0
lby,1972,0
lby,1973,0
lby,1974,0
lby,1975,0
lby,1976,0
lby,1977,0
lby,1978,0
lby,1979,0
lby,1980,0
lby,1981,0
lby,1982,0
lby,1983,0
lby,1984,0
lby,1985,0
lby,1986,0
lby,1987,0
lby,1988,0
lby,1989,0
lby,1990,0
lby,1991,0
lby,1992,0
lby,1993,0
lby,1994,0
lby,1995,0
lby,1996,0
lby,1997,0
lby,1998,0
lby,1999,0
lby,2000,0
lby,2001,0
lby,2002,0
lby,2003,0
lby,2004,0
lby,2005,0
lby,2006,0
lby,2007,0
lby,2008,0
lby,2009,0
lby,2010,0
lby,2011,0
lby,2012,0
lby,2013,0
lby,2014,0
lka,1971,1.88852
lka,1972,1.81975
lka,1973,1.47299
lka,1974,2.19184
lka,1975,2.30651
lka,1976,2.35771
lka,1977,2.60311
lka,1978,2.71897
lka,1979,2.80096
lka,1980,2.80503
lka,1981,2.92307
lka,1982,2.8262
lka,1983,2.12825
lka,1984,3.5496
lka,1985,4.12303
lka,1986,4.40751
lka,1987,3.49251
lka,1988,4.10747
lka,1989,4.41781
lka,1990,4.05955
lka,1991,3.88577
lka,1992,3.57544
lka,1993,4.38692
lka,1994,4.94286
lka,1995,5.00154
lka,1996,3.41481
lka,1997,3.47972
lka,1998,3.82846
lka,1999,3.73064
lka,2000,2.29646
lka,2001,2.37874
lka,2002,2.04462
lka,2003,2.36311
lka,2004,2.14731
lka,2005,2.20229
lka,2006,3.09947
lka,2007,2.65658
lka,2008,2.83714
lka,2009,3.1185
lka,2010,4.29524
lka,2011,3.33541
lka,2012,2.3127
lka,2013,5.39952
lka,2014,3.43447
ltu,1990,28.13299
ltu,1991,26.36566
ltu,1992,35.35101
ltu,1993,36.01165
ltu,1994,25.79303
ltu,1995,36.24094
ltu,1996,39.46318
ltu,1997,36.0313
ltu,1998,38.59074
ltu,1999,33.20551
ltu,2000,31.72173
ltu,2001,36.56408
ltu,2002,42.3873
ltu,2003,44.31585
ltu,2004,42.61873
ltu,2005,31.24104
ltu,2006,26.71488
ltu,2007,27.92005
ltu,2008,27.9149
ltu,2009,33.18529
ltu,2010,1.71259
ltu,2011,2.42341
ltu,2012,2.3869
ltu,2013,3.36828
ltu,2014,3.80511
lux,1960,0.05206
lux,1961,0.14687
lux,1962,0.11585
lux,1963,0.00507
lux,1964,0.1765
lux,1965,0.23506
lux,1966,0.22118
lux,1967,0.24032
lux,1968,0.22578
lux,1969,0.18088
lux,1970,0.20107
lux,1971,0.11644
lux,1972,0.13429
lux,1973,0.09119
lux,1974,0.15436
lux,1975,0.16193
lux,1976,0.10279
lux,1977,0.18755
lux,1978,0.16914
lux,1979,0.20623
lux,1980,0.23678
lux,1981,0.29827
lux,1982,0.27739
lux,1983,0.28563
lux,1984,0.26647
lux,1985,0.24444
lux,1986,0.28599
lux,1987,0.32416
lux,1988,0.31049
lux,1989,0.22282
lux,1990,1.40061
lux,1991,1.39865
lux,1992,1.24458
lux,1993,1.25116
lux,1994,1.96645
lux,1995,2.99816
lux,1996,2.25199
lux,1997,3.54987
lux,1998,5.92705
lux,1999,5.12401
lux,2000,6.09517
lux,2001,2.79101
lux,2002,0.77288
lux,2003,0.73855
lux,2004,0.78167
lux,2005,0.81051
lux,2006,0.97534
lux,2007,1.19957
lux,2008,1.47959
lux,2009,1.26421
lux,2010,1.22791
lux,2011,1.33442
lux,2012,1.5555
lux,2013,2.50731
lux,2014,2.49909
lux,2015,3.7131
lva,1990,6.16091
lva,1991,5.40396
lva,1992,5.87567
lva,1993,5.65108
lva,1994,5.90251
lva,1995,6.16651
lva,1996,4.68132
lva,1997,5.33425
lva,1998,6.66656
lva,1999,6.47476
lva,2000,6.85827
lva,2001,6.35206
lva,2002,6.43059
lva,2003,6.11262
lva,2004,7.20449
lva,2005,7.61913
lva,2006,6.45628
lva,2007,7.06002
lva,2008,7.60846
lva,2009,7.66464
lva,2010,6.5742
lva,2011,6.45138
lva,2012,9.10698
lva,2013,7.41799
lva,2014,6.84385
mar,1971,4.42425
mar,1972,4.31207
mar,1973,2.90888
mar,1974,3.00921
mar,1975,2.20599
mar,1976,2.00534
mar,1977,2.49455
mar,1978,2.44119
mar,1979,2.55655
mar,1980,2.40972
mar,1981,1.62161
mar,1982,0.87024
mar,1983,0.70348
mar,1984,0.51905
mar,1985,0.67629
mar,1986,0.86773
mar,1987,1.08542
mar,1988,1.17317
mar,1989,1.33541
mar,1990,1.16863
mar,1991,1.24699
mar,1992,0.95789
mar,1993,0.41949
mar,1994,0.68977
mar,1995,0.49566
mar,1996,1.49992
mar,1997,1.50375
mar,1998,1.39641
mar,1999,0.57206
mar,2000,0.60915
mar,2001,0.70893
mar,2002,0.69913
mar,2003,1.10769
mar,2004,1.01951
mar,2005,0.62738
mar,2006,0.65237
mar,2007,0.68085
mar,2008,0.68566
mar,2009,1.65037
mar,2010,2.07414
mar,2011,1.28587
mar,2012,1.08735
mar,2013,1.87146
mar,2014,1.61676
mda,1990,0.14236
mda,1991,0.2715
mda,1992,0.24462
mda,1993,0.38778
mda,1994,0.37635
mda,1995,0.55743
mda,1996,0.71688
mda,1997,0.83913
mda,1998,0.83379
mda,1999,0.93476
mda,2000,1.09573
mda,2001,1.19635
mda,2002,1.27064
mda,2003,1.1666
mda,2004,1.06381
mda,2005,1.04038
mda,2006,1.07741
mda,2007,1.04225
mda,2008,1.08818
mda,2009,0.87886
mda,2010,0.9077
mda,2011,0.70946
mda,2012,0.56525
mda,2013,0.87783
mda,2014,0.76724
mex,1971,2.87803
mex,1972,2.77742
mex,1973,2.91245
mex,1974,3.2806
mex,1975,2.95322
mex,1976,3.12351
mex,1977,3.15518
mex,1978,2.49796
