geo,time,eg_use_comm_cl_zs
rou,2012,11.30084
rou,2013,13.37811
rou,2014,14.51546
rus,1990,4.80006
rus,1991,4.89686
rus,1992,5.35996
rus,1993,5.64873
rus,1994,5.59978
rus,1995,5.82898
rus,1996,6.053
rus,1997,6.33726
rus,1998,6.34928
rus,1999,6.86334
rus,2000,7.14058
rus,2001,7.41994
rus,2002,7.53998
rus,2003,7.56657
rus,2004,7.5065
rus,2005,7.58426
rus,2006,7.65865
rus,2007,7.8235
rus,2008,7.66285
rus,2009,8.24879
rus,2010,7.96531
rus,2011,7.66651
rus,2012,7.64039
rus,2013,7.72623
rus,2014,8.15652
sau,1971,0
sau,1972,0
sau,1973,0
sau,1974,0
sau,1975,0
sau,1976,0
sau,1977,0
sau,1978,0
sau,1979,0
sau,1980,0
sau,1981,0
sau,1982,0
sau,1983,0
sau,1984,0
sau,1985,0
sau,1986,0
sau,1987,0
sau,1988,0
sau,1989,0
sau,1990,0
sau,1991,0
sau,1992,0
sau,1993,0
sau,1994,0
sau,1995,0
sau,1996,0
sau,1997,0
sau,1998,0
sau,1999,0
sau,2000,0
sau,2001,0
sau,2002,0
sau,2003,0
sau,2004,0
sau,2005,0
sau,2006,0
sau,2007,0
sau,2008,0
sau,2009,0
sau,2010,0
sau,2011,0
sau,2012,0.00004
sau,2013,0.00004
sau,2014,0.00004
sdn,1971,0.29981
sdn,1972,0.43902
sdn,1973,0.49853
sdn,1974,0.53611
sdn,1975,0.57702
sdn,1976,0.64882
sdn,1977,0.59179
sdn,1978,0.5993
sdn,1979,0.64797
sdn,1980,0.58806
sdn,1981,0.59973
sdn,1982,0.61485
sdn,1983,0.6164
sdn,1984,0.65801
sdn,1985,0.66939
sdn,1986,0.78074
sdn,1987,0.81771
sdn,1988,0.76362
sdn,1989,0.76653
sdn,1990,0.64412
sdn,1991,0.62969
sdn,1992,0.68876
sdn,1993,0.67562
sdn,1994,0.5765
sdn,1995,0.50277
sdn,1996,0.50933
sdn,1997,0.452
sdn,1998,0.48153
sdn,1999,0.62152
sdn,2000,0.64111
sdn,2001,0.50965
sdn,2002,0.5262
sdn,2003,0.4894
sdn,2004,0.46613
sdn,2005,0.57224
sdn,2006,0.56011
sdn,2007,0.61114
sdn,2008,0.61878
sdn,2009,1.3199
sdn,2010,2.56508
sdn,2011,2.64185
sdn,2012,3.20619
sdn,2013,3.75262
sdn,2014,4.36539
sen,1971,0
sen,1972,0
sen,1973,0
sen,1974,0
sen,1975,0
sen,1976,0
sen,1977,0
sen,1978,0
sen,1979,0
sen,1980,0
sen,1981,0
sen,1982,0
sen,1983,0
sen,1984,0
sen,1985,0
sen,1986,0
sen,1987,0
sen,1988,0
sen,1989,0
sen,1990,0
sen,1991,0
sen,1992,0
sen,1993,0
sen,1994,0
sen,1995,0
sen,1996,0
sen,1997,0
sen,1998,0
sen,1999,0
sen,2000,0.00717
sen,2001,0.00664
sen,2002,0.45376
sen,2003,0.67741
sen,2004,0.59556
sen,2005,0.56164
sen,2006,0.53027
sen,2007,0.41326
sen,2008,0.42737
sen,2009,0.44917
sen,2010,0.47531
sen,2011,0.45969
sen,2012,0.52006
sen,2013,0.6263
sen,2014,0.60952
sgp,1971,0
sgp,1972,0
sgp,1973,0
sgp,1974,0
sgp,1975,0
sgp,1976,0
sgp,1977,0
sgp,1978,0
sgp,1979,0
sgp,1980,0
sgp,1981,0
sgp,1982,0
sgp,1983,0
sgp,1984,0
sgp,1985,0
sgp,1986,0
sgp,1987,0
sgp,1988,0
sgp,1989,0
sgp,1990,0.05231
sgp,1991,0.12841
sgp,1992,0.11464
sgp,1993,0.09427
sgp,1994,0.07816
sgp,1995,0.09194
sgp,1996,0.08784
sgp,1997,0.0788
sgp,1998,0.0886
sgp,1999,0.09899
sgp,2000,0.09733
sgp,2001,0.16057
sgp,2002,0.16259
sgp,2003,0.14106
sgp,2004,0.11208
sgp,2005,0.17702
sgp,2006,0.16519
sgp,2007,0.18173
sgp,2008,0.17118
sgp,2009,0.20419
sgp,2010,0.18669
sgp,2011,0.18706
sgp,2012,0.19867
sgp,2013,0.19883
sgp,2014,0.19279
slv,1971,2.56231
slv,1972,2.02946
slv,1973,2.13741
slv,1974,2.38781
slv,1975,7.40245
slv,1976,18.16966
slv,1977,17.94369
slv,1978,20.09768
slv,1979,17.99437
slv,1980,20.02097
slv,1981,26.89917
slv,1982,28.66403
slv,1983,23.90646
slv,1984,23.90746
slv,1985,17.66123
slv,1986,18.7136
slv,1987,18.53663
slv,1988,20.2945
slv,1989,20.62038
slv,1990,5.93124
slv,1991,4.52569
slv,1992,4.72034
slv,1993,4.63123
slv,1994,4.12116
slv,1995,4.12188
slv,1996,5.33319
slv,1997,4.07219
slv,1998,4.07646
slv,1999,4.9109
slv,2000,4.47263
slv,2001,3.98573
slv,2002,3.98623
slv,2003,4.3373
slv,2004,4.1535
slv,2005,4.66761
slv,2006,4.6805
slv,2007,5.22582
slv,2008,5.69364
slv,2009,5.26659
slv,2010,6.13121
slv,2011,6.03714
slv,2012,5.9413
slv,2013,6.58837
slv,2014,6.30929
srb,1990,3.26381
srb,1991,4.53141
srb,1992,5.12751
srb,1993,4.75083
srb,1994,5.35612
srb,1995,5.56714
srb,1996,5.71575
srb,1997,4.64505
srb,1998,4.67541
srb,1999,7.14955
srb,2000,6.01089
srb,2001,5.86314
srb,2002,5.2698
srb,2003,4.04023
srb,2004,3.99447
srb,2005,4.5308
srb,2006,3.97963
srb,2007,3.78244
srb,2008,3.65477
srb,2009,4.28362
srb,2010,4.85994
srb,2011,3.429
srb,2012,4.16913
srb,2013,4.07651
srb,2014,5.65491
ssd,2012,0.02671
ssd,2013,0.0254
ssd,2014,0.02456
sur,2000,12.55995
sur,2001,12.10311
sur,2002,17.41549
sur,2003,14.70971
sur,2004,12.84496
sur,2005,9.71617
sur,2006,13.11745
sur,2007,15.57191
sur,2008,17.1726
sur,2009,17.03167
sur,2010,13.02606
sur,2011,13.00116
sur,2012,12.29095
sur,2013,14.53422
sur,2014,15.18762
svk,1971,0.89025
svk,1972,0.9023
svk,1973,1.12226
svk,1974,1.95648
svk,1975,1.3168
svk,1976,1.66066
svk,1977,1.29398
svk,1978,1.03688
svk,1979,3.68246
svk,1980,6.91989
svk,1981,7.75682
svk,1982,8.80058
svk,1983,9.17553
svk,1984,10.02075
svk,1985,12.67567
svk,1986,15.46853
svk,1987,14.87887
svk,1988,14.5694
svk,1989,15.48802
svk,1990,15.40326
svk,1991,16.49674
svk,1992,16.72076
svk,1993,18.26743
svk,1994,20.5441
svk,1995,18.70928
svk,1996,18.07162
svk,1997,17.70539
svk,1998,18.62089
svk,1999,21.12878
svk,2000,25.82477
svk,2001,26.01438
svk,2002,26.9773
svk,2003,26.47688
svk,2004,26.05542
svk,2005,26.42313
svk,2006,27.09304
svk,2007,24.63056
svk,2008,25.76735
svk,2009,24.41405
svk,2010,24.03662
svk,2011,25.55052
svk,2012,26.85062
svk,2013,27.16428
svk,2014,28.29793
svk,2015,27.46779
svn,1990,24.3953
svn,1991,27.1126
svn,1992,23.97235
svn,1993,22.49739
svn,1994,25.06598
svn,1995,23.85984
svn,1996,22.78161
svn,1997,22.91906
svn,1998,23.75966
svn,1999,22.95032
svn,2000,23.34049
svn,2001,24.03917
svn,2002,24.46766
svn,2003,22.88067
svn,2004,24.05559
svn,2005,24.51621
svn,2006,23.4799
svn,2007,23.71233
svn,2008,24.65522
svn,2009,25.20373
svn,2010,24.65658
svn,2011,26.19567
svn,2012,25.31158
svn,2013,25.90978
svn,2014,31.86264
svn,2015,28.22585
swe,1960,13.2111
swe,1961,15.25005
swe,1962,15.27329
swe,1963,13.90276
swe,1964,14.76191
swe,1965,15.03481
swe,1966,13.81896
swe,1967,14.88554
swe,1968,13.26005
swe,1969,10.5379
swe,1970,9.51547
swe,1971,12.47614
swe,1972,13.60755
swe,1973,14.67289
swe,1974,14.83514
swe,1975,20.69262
swe,1976,20.9737
swe,1977,23.47154
swe,1978,26.89105
swe,1979,24.75233
swe,1980,29.55557
swe,1981,35.26956
swe,1982,36.71859
swe,1983,39.24323
swe,1984,43.94983
swe,1985,45.23863
swe,1986,47.69861
swe,1987,49.05328
swe,1988,48.79846
swe,1989,48.97462
swe,1990,48.78335
swe,1991,50.59261
swe,1992,47.16522
swe,1993,46.2326
swe,1994,47.40858
swe,1995,46.29965
swe,1996,45.65802
swe,1997,46.65132
swe,1998,47.95271
swe,1999,48.47691
swe,2000,44.47452
swe,2001,48.66232
swe,2002,44.56108
swe,2003,43.97236
swe,2004,47.41828
swe,2005,47.23819
swe,2006,45.12012
swe,2007,46.06955
swe,2008,45.36707
swe,2009,43.01044
swe,2010,41.42688
swe,2011,43.40529
swe,2012,46.00054
swe,2013,46.77122
swe,2014,47.47232
swe,2015,43.24115
syr,1971,0.18443
syr,1972,0.26936
syr,1973,0.07102
syr,1974,1.07224
syr,1975,2.11273
syr,1976,3.05953
syr,1977,3.95615
syr,1978,4.28817
syr,1979,3.7106
syr,1980,4.93251
syr,1981,4.2874
syr,1982,3.97916
syr,1983,3.28603
syr,1984,3.38771
syr,1985,3.66969
syr,1986,3.05764
syr,1987,2.74953
syr,1988,2.61383
syr,1989,2.56336
syr,1990,1.59729
syr,1991,1.41403
syr,1992,1.4517
syr,1993,1.42245
syr,1994,1.23604
syr,1995,1.05821
syr,1996,1.01827
syr,1997,0.95623
syr,1998,0.89107
syr,1999,0.9076
syr,2000,1.04019
syr,2001,1.11819
syr,2002,0.81715
syr,2003,0.93045
syr,2004,1.3758
syr,2005,1.20393
syr,2006,1.05394
syr,2007,0.89587
syr,2008,0.71673
syr,2009,0.46871
syr,2010,0.74623
syr,2011,1.02919
syr,2012,1.35972
syr,2013,1.60768
syr,2014,1.35083
tgo,1971,0.89934
tgo,1972,0.65685
tgo,1973,0.4379
tgo,1974,0.87614
tgo,1975,1.0509
tgo,1976,0.83966
tgo,1977,1.5824
tgo,1978,1.73047
tgo,1979,0.36962
tgo,1980,0.36809
tgo,1981,0.36076
tgo,1982,0.51373
tgo,1983,0.17551
tgo,1984,0.33769
tgo,1985,0.66272
tgo,1986,0.60727
tgo,1987,0.57374
tgo,1988,0.562
tgo,1989,0.68146
tgo,1990,1.40402
tgo,1991,1.48684
tgo,1992,1.87232
tgo,1993,1.46681
tgo,1994,1.11504
tgo,1995,1.93031
tgo,1996,1.77095
tgo,1997,1.52104
tgo,1998,1.30952
tgo,1999,1.05084
tgo,2000,1.08496
tgo,2001,0.81186
tgo,2002,1.11795
tgo,2003,1.4083
tgo,2004,0.93829
tgo,2005,0.86602
tgo,2006,0.93213
tgo,2007,0.99563
tgo,2008,1.58219
tgo,2009,1.5601
tgo,2010,1.2005
tgo,2011,2.09347
tgo,2012,2.25434
tgo,2013,2.15792
tgo,2014,2.406
tha,1971,1.28661
tha,1972,1.03419
tha,1973,1.03592
tha,1974,1.32608
tha,1975,1.68573
tha,1976,1.66064
tha,1977,1.40015
tha,1978,0.87076
tha,1979,1.27477
tha,1980,0.49758
tha,1981,1.15004
tha,1982,1.46698
tha,1983,1.52351
tha,1984,1.53845
tha,1985,1.28313
tha,1986,1.83812
tha,1987,1.2209
tha,1988,0.99269
tha,1989,1.30821
tha,1990,0.88557
tha,1991,0.74897
tha,1992,0.6487
tha,1993,0.552
tha,1994,0.60224
tha,1995,0.82918
tha,1996,0.78515
tha,1997,0.77644
tha,1998,0.60156
tha,1999,0.38963
tha,2000,0.65705
tha,2001,0.65682
tha,2002,0.71792
tha,2003,0.64423
tha,2004,0.49375
tha,2005,0.46217
tha,2006,0.63863
tha,2007,0.61722
tha,2008,0.52307
tha,2009,0.52826
tha,2010,0.39559
tha,2011,1.01227
tha,2012,1.10923
tha,2013,0.8999
tha,2014,1.10808
tjk,1990,26.14517
tjk,1991,27.33995
tjk,1992,32.3385
tjk,1993,36.76413
tjk,1994,48.66851
tjk,1995,52.76088
tjk,1996,53.65475
tjk,1997,47.16903
tjk,1998,46.5034
tjk,1999,49.5989
tjk,2000,52.27755
tjk,2001,53.56483
tjk,2002,54.43469
tjk,2003,54.30071
tjk,2004,51.24882
tjk,2005,52.945
tjk,2006,51.60362
tjk,2007,48.03594
tjk,2008,48.85543
tjk,2009,53.82243
tjk,2010,55.57672
tjk,2011,53.80628
tjk,2012,50.02279
tjk,2013,44.47589
tjk,2014,37.48195
tkm,1990,0.19782
tkm,1991,0.22141
tkm,1992,0.00138
tkm,1993,0.00197
tkm,1994,0.00124
tkm,1995,0.00128
tkm,1996,0.00167
tkm,1997,0.00147
tkm,1998,0.00229
tkm,1999,0.00157
tkm,2000,0
tkm,2001,0
tkm,2002,0
tkm,2003,0
tkm,2004,0
tkm,2005,0
tkm,2006,0
tkm,2007,0
tkm,2008,0
tkm,2009,0
tkm,2010,0
tkm,2011,0
tkm,2012,0
tkm,2013,0
tkm,2014,0
tto,1971,0
tto,1972,0
tto,1973,0
tto,1974,0
tto,1975,0
tto,1976,0
tto,1977,0
tto,1978,0
tto,1979,0
tto,1980,0
tto,1981,0
tto,1982,0
tto,1983,0
tto,1984,0
tto,1985,0
tto,1986,0
tto,1987,0
tto,1988,0
tto,1989,0
tto,1990,0
tto,1991,0
tto,1992,0
tto,1993,0
tto,1994,0
tto,1995,0
tto,1996,0
tto,1997,0
tto,1998,0
tto,1999,0
tto,2000,0
tto,2001,0
tto,2002,0
tto,2003,0
tto,2004,0
tto,2005,0
tto,2006,0
tto,2007,0
tto,2008,0
tto,2009,0
tto,2010,0
tto,2011,0
tto,2012,0
tto,2013,0
tto,2014,0
tun,1971,0.2701
tun,1972,0.25668
tun,1973,0.33287
tun,1974,0.09005
tun,1975,0.12663
tun,1976,0.20031
tun,1977,0.10593
tun,1978,0.09025
tun,1979,0.12035
tun,1980,0.06316
tun,1981,0.07652
tun,1982,0.0985
tun,1983,0.06613
tun,1984,0.14205
tun,1985,0.23555
tun,1986,0.11315
tun,1987,0.24335
tun,1988,0.09619
tun,1989,0.071
tun,1990,0.06782
tun,1991,0.16444
tun,1992,0.09148
tun,1993,0.09144
tun,1994,0.05393
tun,1995,0.04956
tun,1996,0.08111
tun,1997,0.05143
tun,1998,0.07686
tun,1999,0.09459
tun,2000,0.08678
tun,2001,0.07334
tun,2002,0.08708
tun,2003,0.19678
tun,2004,0.18623
tun,2005,0.17153
tun,2006,0.11573
tun,2007,0.07761
tun,2008,0.05591
tun,2009,0.13782
tun,2010,0.39576
tun,2011,0.43297
tun,2012,0.55381
tun,2013,0.66411
tun,2014,0.79766
tur,1960,0.80611
tur,1961,1.00269
tur,1962,0.81547
tur,1963,1.48068
tur,1964,1.10582
tur,1965,1.40925
tur,1966,1.37322
tur,1967,1.34935
tur,1968,1.70388
tur,1969,1.74954
tur,1970,1.55585
tur,1971,1.34205
tur,1972,1.42012
tur,1973,1.1181
tur,1974,1.34412
tur,1975,2.10579
tur,1976,2.67164
tur,1977,2.4907
tur,1978,2.71388
tur,1979,3.12447
tur,1980,3.29475
tur,1981,3.61185
tur,1982,3.85968
tur,1983,3.01342
tur,1984,3.64055
tur,1985,3.23868
tur,1986,3.22869
tur,1987,4.2269
tur,1988,6.13649
tur,1989,3.98671
tur,1990,3.70435
tur,1991,3.72196
tur,1992,4.11775
tur,1993,4.81287
tur,1994,4.50222
tur,1995,4.69965
tur,1996,4.86538
tur,1997,4.76742
tur,1998,5.02815
tur,1999,4.4647
tur,2000,3.85314
tur,2001,3.68644
tur,2002,4.48986
tur,2003,4.53409
tur,2004,5.3809
tur,2005,4.77988
tur,2006,4.69095
tur,2007,3.83402
tur,2008,3.86391
tur,2009,4.38503
tur,2010,5.3277
tur,2011,5.38113
tur,2012,5.7271
tur,2013,6.11514
tur,2014,4.95017
tur,2015,6.6543
tza,1971,0.35073
tza,1972,0.36107
tza,1973,0.33089
tza,1974,0.32977
tza,1975,0.48318
tza,1976,0.55496
tza,1977,0.57697
tza,1978,0.57051
tza,1979,0.57063
tza,1980,0.7339
tza,1981,0.76486
tza,1982,0.75778
tza,1983,0.75474
tza,1984,0.78332
tza,1985,0.86807
tza,1986,0.99009
tza,1987,1.08231
tza,1988,1.15639
tza,1989,1.28249
tza,1990,1.09627
tza,1991,1.17208
tza,1992,1.12071
tza,1993,1.03888
tza,1994,0.99771
tza,1995,1.01108
tza,1996,1.21091
tza,1997,1.00641
tza,1998,1.31852
tza,1999,1.14131
tza,2000,1.07039
tza,2001,1.18873
tza,2002,1.28889
tza,2003,1.29069
tza,2004,0.853
tza,2005,0.64956
tza,2006,0.53561
tza,2007,0.87328
tza,2008,0.97812
tza,2009,0.76131
tza,2010,0.87516
tza,2011,0.61907
tza,2012,0.52571
tza,2013,0.50579
tza,2014,0.72389
ukr,1990,8.12444
ukr,1991,8.0473
ukr,1992,8.98867
ukr,1993,10.4485
ukr,1994,11.28944
ukr,1995,11.61444
ukr,1996,14.17825
ukr,1997,14.83845
ukr,1998,15.13279
ukr,1999,14.51575
ukr,2000,15.54507
ukr,2001,15.28456
ukr,2002,15.37143
ukr,2003,15.01648
ukr,2004,16.23007
ukr,2005,16.68307
ukr,2006,17.66381
ukr,2007,17.85261
ukr,2008,18.02026
ukr,2009,19.6196
ukr,2010,18.269
ukr,2011,19.24455
ukr,2012,19.85443
ukr,2013,19.61319
ukr,2014,22.53087
ury,1971,5.22727
ury,1972,3.4776
ury,1973,5.6067
ury,1974,5.00131
ury,1975,3.98493
ury,1976,4.23547
ury,1977,5.43253
ury,1978,5.518
ury,1979,4.11792
ury,1980,11.31892
ury,1981,13.02042
ury,1982,19.03595
ury,1983,29.51272
ury,1984,30.35941
ury,1985,27.77393
ury,1986,30.43087
ury,1987,28.50522
ury,1988,19.84756
ury,1989,13.92544
ury,1990,13.62552
ury,1991,12.80961
ury,1992,12.00962
ury,1993,14.29782
ury,1994,16.51645
ury,1995,15.51992
ury,1996,13.65049
ury,1997,15.12449
ury,1998,16.32611
ury,1999,12.59439
ury,2000,17.15417
ury,2001,20.69227
ury,2002,22.12634
ury,2003,20.96899
ury,2004,15.18927
ury,2005,16.42732
ury,2006,12.55557
ury,2007,18.37953
ury,2008,8.99268
ury,2009,10.93192
ury,2010,15.45642
ury,2011,11.54237
ury,2012,9.36565
ury,2013,13.18544
ury,2014,14.75069
usa,1960,1.26126
usa,1961,1.33476
usa,1962,1.43006
usa,1963,1.36539
usa,1964,1.40059
usa,1965,1.47223
usa,1966,1.43949
usa,1967,1.59372
usa,1968,1.63248
usa,1969,1.76061
usa,1970,1.81068
usa,1971,2.12491
usa,1972,2.38232
usa,1973,2.78435
usa,1974,3.54622
usa,1975,4.64653
usa,1976,4.56987
usa,1977,5.0252
usa,1978,5.50575
usa,1979,5.24608
usa,1980,5.42729
usa,1981,5.8779
usa,1982,6.49437
usa,1983,6.84777
usa,1984,7.12941
usa,1985,7.83031
usa,1986,8.41397
usa,1987,8.4447
usa,1988,9.00779
usa,1989,9.3167
usa,1990,9.45112
usa,1991,9.98758
usa,1992,9.7548
usa,1993,9.57785
usa,1994,9.75188
usa,1995,10.24407
usa,1996,10.1748
usa,1997,9.42468
usa,1998,9.79913
usa,1999,10.35474
usa,2000,10.29705
usa,2001,10.21086
usa,2002,10.51334
usa,2003,10.34292
usa,2004,10.40774
usa,2005,10.35455
usa,2006,10.62841
usa,2007,10.59689
usa,2008,10.9475
usa,2009,11.56011
usa,2010,11.33725
usa,2011,11.56791
usa,2012,11.44757
usa,2013,11.68496
usa,2014,11.68086
usa,2015,11.87433
uzb,1990,0.93974
uzb,1991,0.85615
uzb,1992,0.94388
uzb,1993,1.07414
uzb,1994,1.05583
uzb,1995,0.9946
uzb,1996,1.0758
uzb,1997,0.93437
uzb,1998,0.83748
uzb,1999,0.80868
uzb,2000,0.84339
uzb,2001,0.84366
uzb,2002,0.82295
uzb,2003,1.05206
uzb,2004,1.26208
uzb,2005,1.30448
uzb,2006,1.35542
uzb,2007,0.95366
uzb,2008,1.62434
uzb,2009,1.50242
uzb,2010,1.78689
uzb,2011,1.53965
uzb,2012,1.64848
uzb,2013,1.91707
ven,1971,2.59701
ven,1972,2.99842
ven,1973,2.80785
ven,1974,2.93986
ven,1975,3.33399
ven,1976,3.80758
ven,1977,4.091
ven,1978,3.81163
ven,1979,4.28371
ven,1980,3.84042
ven,1981,3.70554
ven,1982,3.89853
ven,1983,4.1312
ven,1984,4.74421
ven,1985,5.36014
ven,1986,5.69133
ven,1987,6.9707
ven,1988,8.00477
ven,1989,7.89905
ven,1990,6.0957
ven,1991,7.01325
ven,1992,6.7051
ven,1993,7.29872
ven,1994,6.61928
ven,1995,7.07472
ven,1996,6.91268
ven,1997,7.35784
ven,1998,6.92822
ven,1999,7.57044
ven,2000,7.5157
ven,2001,6.92703
ven,2002,6.29866
ven,2003,6.88171
ven,2004,7.53482
ven,2005,7.97144
ven,2006,7.64207
ven,2007,8.22089
ven,2008,7.52561
ven,2009,7.68885
ven,2010,6.55035
ven,2011,7.70432
ven,2012,6.97263
ven,2013,8.24706
vnm,1971,0.39935
vnm,1972,0.27195
vnm,1973,0.25881
vnm,1974,0.276
vnm,1975,0.30919
vnm,1976,0.38374
vnm,1977,0.39785
vnm,1978,0.51706
vnm,1979,0.62481
vnm,1980,0.88917
vnm,1981,0.88925
vnm,1982,0.88846
vnm,1983,0.67477
vnm,1984,0.8718
vnm,1985,0.79555
vnm,1986,0.72334
vnm,1987,0.67241
vnm,1988,0.8621
vnm,1989,1.89002
vnm,1990,1.84164
vnm,1991,2.14432
vnm,1992,2.34836
vnm,1993,2.45544
vnm,1994,2.9264
vnm,1995,3.1789
vnm,1996,3.527
vnm,1997,3.21963
vnm,1998,2.93811
vnm,1999,3.59885
vnm,2000,3.67304
vnm,2001,4.29849
vnm,2002,3.93105
vnm,2003,3.9584
vnm,2004,3.36959
vnm,2005,3.10158
vnm,2006,3.69548
vnm,2007,3.98685
vnm,2008,4.2471
vnm,2009,4.49472
vnm,2010,3.69036
vnm,2011,5.44897
vnm,2012,6.8028
vnm,2013,6.9372
yem,1971,0
yem,1972,0
yem,1973,0
yem,1974,0
yem,1975,0
yem,1976,0
yem,1977,0
yem,1978,0
yem,1979,0
yem,1980,0
yem,1981,0
yem,1982,0
yem,1983,0
yem,1984,0
yem,1985,0
yem,1986,0
yem,1987,0
yem,1988,0
yem,1989,0
yem,1990,0
yem,1991,0
yem,1992,0
yem,1993,0
yem,1994,0
yem,1995,0
yem,1996,0
yem,1997,0
yem,1998,0
yem,1999,0
yem,2000,0
yem,2001,0
yem,2002,0
yem,2003,0
yem,2004,0
yem,2005,0
yem,2006,0
yem,2007,0
yem,2008,0
yem,2009,0
yem,2010,0
yem,2011,0
yem,2012,0
yem,2013,0
zaf,1971,0.0212
zaf,1972,0.15526
zaf,1973,0.17223
zaf,1974,0.19089
zaf,1975,0.17846
zaf,1976,0.28895
zaf,1977,0.29334
zaf,1978,0.27235
zaf,1979,0.15821
zaf,1980,0.13048
zaf,1981,0.19766
zaf,1982,0.11171
zaf,1983,0.06425
zaf,1984,1.23953
zaf,1985,1.66526
zaf,1986,2.70474
zaf,1987,1.87285
zaf,1988,3.0991
zaf,1989,3.36888
zaf,1990,2.50076
zaf,1991,2.65727
zaf,1992,2.78804
zaf,1993,2.0015
zaf,1994,2.6455
zaf,1995,2.87773
zaf,1996,2.9899
zaf,1997,3.17249
zaf,1998,3.38952
zaf,1999,3.10934
zaf,2000,3.18211
zaf,2001,2.6238
zaf,2002,3.00534
zaf,2003,2.85954
zaf,2004,2.7751
zaf,2005,2.38053
zaf,2006,2.22228
zaf,2007,2.222
zaf,2008,2.39851
zaf,2009,2.42684
zaf,2010,2.37368
zaf,2011,2.64318
zaf,2012,2.35483
zaf,2013,2.76874
zaf,2014,2.66495
zmb,1971,2.16293
zmb,1972,6.94565
zmb,1973,6.55507
zmb,1974,11.91067
zmb,1975,13.03568
zmb,1976,13.63615
zmb,1977,17.1683
zmb,1978,15.49548
zmb,1979,17.25445
zmb,1980,17.10032
zmb,1981,18.26231
zmb,1982,18.57264
zmb,1983,17.50081
zmb,1984,16.75245
zmb,1985,17.02494
zmb,1986,16.2863
zmb,1987,13.1807
zmb,1988,12.91211
zmb,1989,10.12045
zmb,1990,9.27993
zmb,1991,8.92927
zmb,1992,9.08211
zmb,1993,9.32544
zmb,1994,9.39035
zmb,1995,9.19768
zmb,1996,9.21207
zmb,1997,8.41675
zmb,1998,7.80328
zmb,1999,8.06536
zmb,2000,8.25999
zmb,2001,8.51905
zmb,2002,8.81176
zmb,2003,9.0207
zmb,2004,9.30542
zmb,2005,9.34073
zmb,2006,9.57482
zmb,2007,9.25026
zmb,2008,8.12635
zmb,2009,7.87582
zmb,2010,8.13544
zmb,2011,8.47509
zmb,2012,9.7188
zmb,2013,9.67483
zwe,1971,3.83412
zwe,1972,5.56115
zwe,1973,5.11089
zwe,1974,6.93772
zwe,1975,7.66148
zwe,1976,7.86482
zwe,1977,8.54588
zwe,1978,7.91435
zwe,1979,8.40339
zwe,1980,5.30897
zwe,1981,5.06242
zwe,1982,4.57941
zwe,1983,4.39
zwe,1984,3.77818
zwe,1985,3.31662
zwe,1986,2.60389
zwe,1987,1.11443
zwe,1988,2.73671
zwe,1989,3.23435
zwe,1990,3.87558
zwe,1991,2.79984
zwe,1992,2.75689
zwe,1993,1.97996
zwe,1994,2.14891
zwe,1995,2.34194
zwe,1996,2.54544
zwe,1997,2.65433
zwe,1998,2.57237
zwe,1999,3.59088
zwe,2000,4.11733
zwe,2001,3.30424
zwe,2002,4.01418
zwe,2003,5.77433
zwe,2004,5.37443
zwe,2005,4.88094
zwe,2006,5.98583
zwe,2007,5.6888
zwe,2008,5.36919
zwe,2009,4.96887
zwe,2010,4.48322
zwe,2011,3.80773
zwe,2012,3.64878
zwe,2013,3.29584
