geo,time,ny_trf_nctr_kn
dnk,1998,-15444034488.2113
dnk,1999,-11822273598.1765
dnk,2000,-30693527431.619
dnk,2001,-20618260436.6092
dnk,2002,-17351668236.5231
dnk,2003,-9020633343.30462
dnk,2004,6930883230.57196
dnk,2005,21549000000
dnk,2006,29808685263.2811
dnk,2007,17463548692.1211
dnk,2008,25474880489.5411
dnk,2009,23976549107.0946
dnk,2010,35564157727.8158
dnk,2011,42142388846.1317
dnk,2012,46826901785.8415
dnk,2013,61655472838.3712
dom,2009,23639700000
dom,2010,22176395119.6425
dom,2011,23575831412.0842
dom,2012,19654946243.0974
dza,2000,3076966400
dza,2001,2589198080
dza,2002,4043295488
dza,2003,6189664256
dza,2004,7483274240
dza,2005,6131318275.44623
dza,2006,4602826209.54686
dza,2007,5213202441.25788
dza,2008,4770526369.74313
dza,2009,-17704632043.8523
ecu,1965,35633072
ecu,1966,33921140
ecu,1967,44713016
ecu,1968,44677540
ecu,1969,38931372
ecu,1970,60277612
ecu,1971,60706668
ecu,1972,47062204
ecu,1973,64215648
ecu,1974,59925484
ecu,1975,53932752
ecu,1976,48549204
ecu,1977,49547008
ecu,1978,48202572
ecu,1979,40746056
ecu,1980,25884708
ecu,1981,20334664
ecu,1982,17930732
ecu,1983,25162332
ecu,1984,22155498
ecu,1985,92013552
ecu,1986,55513136
ecu,1987,175375728
ecu,1988,135990496
ecu,1989,130667056
ecu,1990,143529712
ecu,1991,140320256
ecu,1992,146492544
ecu,1993,122639904
ecu,1994,117053096
ecu,1995,328191744
ecu,1996,356314272
ecu,1997,420513920
ecu,1998,526224672
ecu,1999,965075072
ecu,2000,1351759616
ecu,2001,2399035746.39835
ecu,2002,2210170299.24879
ecu,2003,2165773479.79318
ecu,2004,2351640540.00763
ecu,2005,2918223485.02437
ecu,2006,3229845346.35126
ecu,2007,3401567016.406
ecu,2008,2886856870.63829
ecu,2009,2338451330.57932
ecu,2010,2052957991.63139
ecu,2011,2196225716.48981
ecu,2012,1905160587.13408
ecu,2013,2031505229.24234
egy,1987,9743659553.06551
egy,1988,13254266887.8056
egy,1989,12736098991.3771
egy,1990,14195907979.8635
egy,1991,26662026110.3563
egy,1992,14557225190.8879
egy,1993,17903561417.9053
egy,1994,11649266816.4458
egy,1995,10758893535.3694
egy,1996,8301251014.44085
egy,1997,8983360695.0493
egy,1998,9563233225.46462
egy,1999,10004262537.4059
egy,2000,9152332601.79517
egy,2001,7787348628.89008
egy,2002,10117884562.5001
egy,2003,9259694558.30275
egy,2004,10930808032.4414
egy,2005,13820489153.0187
egy,2006,12657639529.1281
egy,2007,14067085684.3863
egy,2008,15622678009.0767
egy,2009,12122131294.558
egy,2010,14236247647.8952
egy,2011,18242020179.684
egy,2012,23480611144.6856
egy,2013,24240270965.23569
eri,1992,2953303715.86461
eri,1993,2391470792.30145
eri,1994,3554388343.80198
eri,1995,2569724447.02086
eri,1996,2652205617.63275
eri,1997,4063545970.98291
eri,1998,2876482909.3277
eri,1999,3113415048.62949
eri,2000,3354312500
eri,2001,3713046431.40178
eri,2002,3926875046.33052
eri,2003,3600402862.38647
eri,2004,2892655084.96195
eri,2005,2544588583.54772
eri,2006,2087502336.49334
eri,2007,1930085385.98933
eri,2008,1696469837.14591
eri,2009,1356142087.50722
esp,1960,-722570361.04641
esp,1961,-767380666.82457
esp,1962,-807406826.8271
esp,1963,-899188715.4342
esp,1964,-1299031561.20494
esp,1965,-1011460061.381
esp,1966,-2058784660.39462
esp,1967,-2184746702.37597
esp,1968,-2474190213.8886
esp,1969,-3162332488.18739
esp,1970,-2941032722.20555
esp,1971,-2514991094.47535
esp,1972,-2287090730.02989
esp,1973,-1508744351.51305
esp,1974,-50394619.91202
esp,1975,-1651491178.51096
esp,1976,-3110926621.70432
esp,1977,-3852985579.50586
esp,1978,-4192295022.52257
esp,1979,-3056070790.61879
esp,1980,-4289681325.39666
esp,1981,-6585217493.46269
esp,1982,-6993153900.22239
esp,1983,-8178096436.31163
esp,1984,-8047948166.44638
esp,1985,-4898493518.88426
esp,1986,-4601303892.43779
esp,1987,-4747664203.34355
esp,1988,-5871609686.13845
esp,1989,-4325452658.80267
esp,1990,-4740471244.65591
esp,1991,-4703173786.56141
esp,1992,-5357464242.39555
esp,1993,-2911006542.9319
esp,1994,-10988338142.1667
esp,1995,-3161554715.56383
esp,1996,-5758333932.67661
esp,1997,-5922621708.64819
esp,1998,-6716695822.3653
esp,1999,-6585800244.92721
esp,2000,-6526223448.89037
esp,2001,-12959171046.9044
esp,2002,-12459288419.6169
esp,2003,-9859618631.91667
esp,2004,-11683391462.2069
esp,2005,-12913000000
esp,2006,-15864147648.9706
esp,2007,-22862384447.6637
esp,2008,-26432896054.453
esp,2009,-17829716437.032
esp,2010,-12138489785.0806
esp,2011,-19136235401.7658
esp,2012,-10861114110.6785
esp,2013,-7285695508.31649
est,1993,0.26317
est,1994,0.36757
est,1995,2829291.12395
est,1996,24985798.70438
est,1997,-174936568.04965
est,1998,-86579050.78696
est,1999,-99142211.61168
est,2000,-258727900.97764
est,2001,-342890793.99463
est,2002,-368611407.65799
est,2003,-500572478.35495
est,2004,-493868704.29452
est,2005,-425437652
est,2006,-643582134.72984
est,2007,-877634726.78605
est,2008,-636808240.78062
est,2009,-340475224.6478
est,2010,-621523009.17074
est,2011,-645782127.041
est,2012,-606977633.90032
est,2013,-417975080.50217
eth,1981,860534107.37423
eth,1982,1212091167.73415
eth,1983,1904202548.72955
eth,1984,2445069222.36336
eth,1985,2447998200.88079
eth,1986,3858339037.10432
eth,1987,2910825865.48102
eth,1988,2324530198.06616
eth,1989,3115955869.69081
eth,1990,4222277955.80043
eth,1991,5264499849.28102
eth,1992,6881568969.40788
eth,1993,10861449729.513
eth,1994,11727092377.1018
eth,1995,15620434846.7585
eth,1996,15029218387.1373
eth,1997,10588653304.0624
eth,1998,13404876651.736
eth,1999,12436238581.783
eth,2000,17218076179.4138
eth,2001,20621546424.8525
eth,2002,22197343381.8911
eth,2003,29375638173.7098
eth,2004,32647162527.4269
eth,2005,40278816051.533
eth,2006,42012666045.2121
eth,2007,50168646128.876
eth,2008,52124660788.1686
eth,2009,54705065871.9742
eth,2010,71828416080.93781
eth,2011,74258230310.5764
eth,2012,64799251777.6434
fin,1960,-10684080.65779
fin,1961,-36063280.31635
fin,1962,-76595739.18365
fin,1963,-123476162.86029
fin,1964,-165335025.67147
fin,1965,-200317077.88267
fin,1966,-223708483.91944
fin,1967,-300604082.88835
fin,1968,-358119863.99138
fin,1969,-417318566.23614
fin,1970,-458639072.25236
fin,1971,-497707975.95813
fin,1972,-604009527.89246
fin,1973,-668290716.85193
fin,1974,-694565066.99353
fin,1975,-907056156.56035
fin,1976,-976889692.01282
fin,1977,-1209599845.36132
fin,1978,-1215029237.63826
fin,1979,-1135607344.23812
fin,1980,-1208853425.98245
fin,1981,-1658614147.54095
fin,1982,-1955190498.9759
fin,1983,-2018198689.47312
fin,1984,-1936225389.15492
fin,1985,-1755234444.56859
fin,1986,-1504376040.6167
fin,1987,-1611228073.00644
fin,1988,-1479784122.56546
fin,1989,-2652819188.46941
fin,1990,-3199245760.60626
fin,1991,-3946774240.37158
fin,1992,-4954793837.91955
fin,1993,-5562647879.78864
fin,1994,-4520021447.54005
fin,1995,-3632334006.66094
fin,1996,-2977256292.27086
fin,1997,-2160768861.82439
fin,1998,-2911604777.4002
fin,1999,-1704186699.58146
fin,2000,-1056331814.19575
fin,2001,-195949542.22251
fin,2002,239606373.67815
fin,2003,-1113440741.88915
fin,2004,1155304559.08988
fin,2005,725000000
fin,2006,1558794985.6815
fin,2007,74136402.07274
fin,2008,743534985.51593
fin,2009,2533715781.90622
fin,2010,2443305679.52388
fin,2011,439122279.59068
fin,2012,785331792.64504
fin,2013,969468038.31373
fra,1960,3554359819.42204
fra,1961,3463769327.8348
fra,1962,4228207469.77026
fra,1963,4687597652.47174
fra,1964,4905029157.73897
fra,1965,5102434961.48502
fra,1966,4838210550.28149
fra,1967,5266133056.05504
fra,1968,5060266785.02069
fra,1969,5032490657.12526
fra,1970,5047609107.27677
fra,1971,5763579489.12445
fra,1972,5010395817.70993
fra,1973,5495096254.01947
fra,1974,6769695171.50437
fra,1975,3000246273.84269
fra,1976,3577421035.32017
fra,1977,3497173116.25154
fra,1978,-388634662.57159
fra,1979,122410867.60707
fra,1980,4061611132.29132
fra,1981,2872291570.40644
fra,1982,-1532756520.66055
fra,1983,-8413328606.35523
fra,1984,-10311891166.8663
fra,1985,-5298273056.43137
fra,1986,-1346732876.1589
fra,1987,2150729858.30933
fra,1988,-254692075.70929
fra,1989,-2837757690.00503
fra,1990,-2508150194.11663
fra,1991,-3904146778.72066
fra,1992,-698304023.17318
fra,1993,1643735792.13222
fra,1994,-1322108558.79338
fra,1995,-1962679569.01755
fra,1996,5943344729.92297
fra,1997,10990415898.2757
fra,1998,12948506313.7958
fra,1999,24780172578.3918
fra,2000,22541882205.3194
fra,2001,21925648577.0128
fra,2002,10952782875.1495
fra,2003,16365298565.7707
fra,2004,22089984542.45589
fra,2005,26874600000
fra,2006,31473028528.3227
fra,2007,31410495924.3274
fra,2008,31692799609.85609
fra,2009,32170613810.2726
fra,2010,36024224034.4027
fra,2011,38492023699.6934
fra,2012,31042856433.251
fra,2013,32890312811.3088
gab,1985,-21366749956.7645
gab,1986,-35589954318.1657
gab,1987,-20656775225.0644
gab,1988,-20534445170.87009
gab,1989,-20417902796.6586
gab,1990,-36567253292.9871
gab,1991,-37395029963.2988
gab,1992,-30348235565.3373
gab,1993,-46583876407.5694
gab,1994,-36556898752.8842
gab,1995,-52649887826.3725
gab,1996,-12982387055.1836
gab,1997,-11150459318.5932
gab,1998,-12448652751.3248
gab,1999,-19291772052.0041
gab,2000,-15637139692.4823
gab,2001,-25296764441.681
gab,2002,-31903603229.6969
gab,2003,-52303059336.8614
gab,2004,-60871004674.1364
gab,2005,-51392073742.6067
gab,2006,-62991416516.8929
gab,2007,-66975765575.4803
gab,2008,-51200495704.3559
gab,2009,-37687498323.0751
gab,2010,-44344301965.4209
gab,2011,-53130503884.3575
gab,2012,-56441778668.0236
gbr,1960,0.0665
gbr,1961,0.06874
gbr,1962,0.0713
gbr,1963,0.0727
gbr,1964,0.07565
gbr,1965,0.07928
gbr,1966,0.0827
gbr,1967,0.08509
gbr,1968,0.08867
gbr,1969,0.09351
gbr,1970,9234727729.81947
gbr,1971,8291806347.71273
gbr,1972,7609339987.42184
gbr,1973,11561859546.8989
gbr,1974,11454876107.7155
gbr,1975,6551157589.28934
gbr,1976,7669673741.14476
gbr,1977,195117005.75866
gbr,1978,2358067996.24438
gbr,1979,-519101228.36905
gbr,1980,-3906860107.74635
gbr,1981,-3283580871.68173
gbr,1982,-5382238922.71481
gbr,1983,-1443726781.42912
gbr,1984,-670428869.57749
gbr,1985,-7447313962.93926
gbr,1986,-4336849809.1063
gbr,1987,-4307333602.56807
gbr,1988,-2681435150.44876
gbr,1989,-5507238575.92105
gbr,1990,-14702063864.3179
gbr,1991,-13117657601.547
gbr,1992,-7884381800.89935
gbr,1993,-10035101479.9944
gbr,1994,-3408027111.09493
gbr,1995,-8454927561.73798
gbr,1996,-7471305792.504
gbr,1997,-4540013641.60352
gbr,1998,7926132716.90988
gbr,1999,-8049856608.52054
gbr,2000,-4523878897.7511
gbr,2001,3097573376.62209
gbr,2002,14635993558.5675
gbr,2003,15724199901.1343
gbr,2004,18253823048.5181
gbr,2005,22914000000
gbr,2006,7164840425.09079
gbr,2007,16350342983.5309
gbr,2008,28210319957.5401
gbr,2009,15814355529.8602
gbr,2010,9858206194.37317
gbr,2011,17539107263.9195
gbr,2012,-5375577813.63768
gbr,2013,-16012095146.1649
gha,2006,1867308640.3872
gha,2007,1963608200.61122
gha,2008,2069456185.2982
gha,2009,2300209303.36579
gha,2010,1720314535.24164
gha,2011,2196697563.72538
gin,1986,-56122848242.3864
gin,1987,-84595683784.44209
gin,1988,-48878856918.0155
gin,1989,-61697220277.626
gin,1990,-112910529645.494
gin,1991,172644809177.771
gin,1992,-102155089052.213
gin,1993,-118791259534.23801
gin,1994,-113086993526.231
gin,1995,-106155639647.951
gin,1996,-67021919460.2449
gin,1997,-57868948582.6513
gin,1998,33313769107.8213
gin,1999,-14957306153.8014
gin,2000,12871038324.5112
gin,2001,60012126126.9761
gin,2002,10940023568.5693
gin,2003,397516186745.74896
gin,2006,691875934060.38794
gin,2007,368144818282.18494
gin,2008,711970962115.56201
gin,2009,508164654428.78003
gin,2010,483827337649.31
gmb,2004,2360099864.21124
gmb,2005,1732191755.26673
gmb,2006,1790236655.99934
gmb,2007,1464206270.90686
gmb,2008,1302705222.18256
gmb,2009,1449391742.01336
gmb,2010,1234949746.96449
gmb,2011,1325594008.66581
gmb,2012,1963839524.06599
grc,1960,425014235.79742
grc,1961,534362138.92136
grc,1962,564576427.64081
grc,1963,633594277.02955
grc,1964,700066435.18006
grc,1965,712818879.57954
grc,1966,746231968.46218
grc,1967,794229229.37734
grc,1968,871933748.29491
grc,1969,911925610.91424
grc,1970,1070474205.57717
grc,1971,1615219743.05035
grc,1972,1736196499.67103
grc,1973,1886206993.44645
grc,1974,2621039714.72123
grc,1975,2323672658.672
grc,1976,2799001023.85799
grc,1977,2986105437.21875
grc,1978,2660513556.746
grc,1979,2931467684.18632
grc,1980,3411176260.27841
grc,1981,2827726803.48544
grc,1982,3012652890.461
grc,1983,2518660784.83363
grc,1984,1342828020.35673
grc,1985,1042730620.05436
grc,1986,358325761.77189
grc,1987,1042173507.34706
grc,1988,806333539.12317
grc,1989,1050188908.3725
grc,1990,2696589523.12254
grc,1991,3327999884.65566
grc,1992,3765966225.84302
grc,1993,3277228601.43298
grc,1994,3390213552.63233
grc,1995,3496456207.11943
grc,1996,3122197956.4003
grc,1997,3280115996.52116
grc,1998,3318382174.67218
grc,1999,1327230975.30909
grc,2000,624227302.43889
grc,2001,1250299035.03634
grc,2002,663613882.60247
grc,2003,-845845631.90423
grc,2004,-1106127883.41189
grc,2005,-2809194693
grc,2006,-4672219838.34334
grc,2007,-6034114212.06488
grc,2008,-6879569538.08757
grc,2009,-4965495858.49317
grc,2010,-5437450683.49594
grc,2011,-5221310702.45299
grc,2012,1353011683.32741
grc,2013,-148896817.11051
gtm,2001,9547400991
gtm,2002,15417632376.4726
gtm,2003,17718850420.8206
gtm,2004,20629851270.906
gtm,2005,21332462302.0701
gtm,2006,24055302286.0681
gtm,2007,25716830538.4533
gtm,2008,24234688184.6042
gtm,2009,23562987649.01089
gtm,2010,23695290386.1288
gtm,2011,22434372018.611
gtm,2012,24275396185.6785
gtm,2013,24275396185.6785
hnd,1965,0
hnd,1966,0
hnd,1968,62570802.25826
hnd,1969,81951196.15593
hnd,1970,80663992.00732
hnd,1971,79271209.75178
hnd,1972,86445980.54404
hnd,1973,0
hnd,1974,0
hnd,1975,0
hnd,1976,0
hnd,1977,0
hnd,1978,0
hnd,1979,262463228.41044
hnd,1980,252641324.24907
hnd,1981,250413493.81079
hnd,1982,225656295.85538
hnd,1983,229683143.63868
hnd,1984,236057237.04546
hnd,1985,250679285.47004
hnd,1986,264243458.58862
hnd,1987,406773127.98914
hnd,1988,414794304.48171
hnd,1989,432386333.48471
hnd,1990,5035787846.29377
hnd,1991,3549543029.76155
hnd,1992,3670439690.43536
hnd,1993,3724776934.97024
hnd,1994,3699224518.60222
hnd,1995,4304064195.8095
hnd,1996,4430251619.86401
hnd,1997,4476993138.08472
hnd,1998,6436514590.33133
hnd,1999,9043749771.19778
hnd,2000,6613379582.4
hnd,2001,8251176144.99197
hnd,2002,10979083737.3035
hnd,2003,11890308999.3221
hnd,2004,15587026274.2116
hnd,2005,23164747131.751
hnd,2006,28592577923.0965
hnd,2007,28631423612.6356
hnd,2008,27526907577.53189
hnd,2009,25861841709.5271
hnd,2010,28437624971.9059
hnd,2011,26768125273.0448
hnd,2012,27172545113.4088
hrv,1995,7360754182.27686
hrv,1996,8710220095.54975
hrv,1997,7269484059.40159
hrv,1998,5734418219.44065
hrv,1999,5501810518.98704
hrv,2000,8531455060.0731
hrv,2001,9186888218.77975
hrv,2002,9298726045.07528
hrv,2003,9961197924.00959
hrv,2004,9213825385.37281
hrv,2005,8758100000
hrv,2006,7842735785.36551
hrv,2007,7145486464.68785
hrv,2008,6867586436.202
hrv,2009,6598285675.07723
hrv,2010,6809558322.53345
hrv,2011,7229031967.34736
hrv,2012,7220465609.19555
hrv,2013,6911129902.60501
hun,1960,0
hun,1961,0
hun,1962,0
hun,1963,0
hun,1964,0
hun,1995,-507802981430.578
hun,1996,-588567313487.91296
hun,1997,-853174441061.495
hun,1998,-916801113412.09595
hun,1999,-975432740709.52405
hun,2000,-890522839779.36194
hun,2001,-936695580603.57788
hun,2002,-1012124800173.52002
hun,2003,-939391170513.47595
hun,2004,-1107108943618.87988
hun,2005,-1188420000000
hun,2006,-1233033193839.92993
hun,2007,-1599672610070.09009
hun,2008,-1481416288837.31006
hun,2009,-952547504667.40613
hun,2010,-1061142360329.14001
irl,1970,1496768611.56498
irl,1971,1456432379.98925
irl,1972,1515429205.38977
irl,1973,1302637510.65748
irl,1974,1420134233.57523
irl,1975,1307719642.81944
irl,1976,998417240.84297
irl,1977,630105608.8976
irl,1978,42938452.12284
irl,1979,-42835677.62073
irl,1980,-158340253.8886
irl,1981,-453568831.8022
irl,1982,-1661374968.14672
irl,1983,-2174603402.1125
irl,1984,-3259556113.94239
irl,1985,-3907866725.95829
irl,1986,-3541056125.78863
irl,1987,-3591964405.42912
irl,1988,-4393034149.12719
irl,1989,-5277919934.57628
irl,1990,-5093284540.16693
irl,1991,-4950313688.09311
irl,1992,-5889379351.40072
irl,1993,-5775009722.43791
irl,1994,-5805856549.80747
irl,1995,-7576925192.43372
irl,1996,-7918661010.59652
irl,1997,-10234262346.7968
irl,1998,-11824569071.9206
irl,1999,-16095544364.2513
irl,2000,-17603072875.7837
irl,2001,-20740786848.6683
irl,2002,-24099849869.9051
irl,2003,-21263713432.2197
irl,2004,-21919304644.2857
irl,2005,-22454338585
irl,2006,-21250022418.8333
irl,2007,-24077216938.48569
irl,2008,-23505895622.1003
irl,2009,-27496480517.4361
irl,2010,-26049600891.8268
irl,2011,-31488009752.0149
irl,2012,-30689020586.7032
irl,2013,0.98397
irn,1993,7135574081151.72949
irn,1994,5025213196690.71973
irn,1995,-12189790622.3111
irn,1996,1233797538604.66992
irn,1997,1092343723962.92004
irn,1998,1372275866405.44995
irn,1999,1564804531275.72998
irn,2000,2005500662022.8999
irn,2001,2055022141792.25
irn,2002,2880015505675.64014
irn,2003,2749793689019.04004
irn,2004,2173878261039.69995
irn,2005,2249882839781.52002
irn,2006,1564469395165.46997
irn,2007,923052882789.67505
isl,1960,-728001744.44536
isl,1961,-563430134.74056
isl,1962,-382172985.61925
isl,1963,-221392862.9036
isl,1964,3130782.20068
isl,1965,-442625054.64265
isl,1966,-308364131.92817
isl,1967,-655498810.81648
isl,1968,-1483296536.25802
isl,1969,-2034568995.42668
isl,1970,-983103799.94845
isl,1971,-561809877.07943
isl,1972,-1725139729.22073
isl,1973,-1597160046.97841
isl,1974,-2187267417.80093
isl,1975,-5936768871.8644
isl,1976,-6876643936.02774
isl,1977,-5802113853.79371
isl,1978,-7792287439.92148
isl,1979,-8482821063.27247
isl,1980,-9501753925.01279
isl,1981,-13382198166.4558
isl,1982,-16732026371.2858
isl,1983,-20220869555.2508
isl,1984,-24106156651.4407
isl,1985,-21842469330.0859
isl,1986,-19304171444.7639
isl,1987,-14457820809.9298
isl,1988,-15915120882.5377
isl,1989,-22347569797.4868
isl,1990,-21574666500.2197
isl,1991,-16945963564.7759
isl,1992,-13940451337.874
isl,1993,-15245949015.4097
isl,1994,-20150346731.3801
isl,1995,-18354819753.9295
isl,1996,-15782201365.9033
isl,1997,-16410975666.9355
isl,1998,-16520997177.5374
isl,1999,-15625026361.3935
isl,2000,-23013693861.8842
isl,2001,-27175040611.6743
isl,2002,-1407482151.95207
isl,2003,-13901356330.7312
isl,2004,-38817129613.723
isl,2005,-36954382632
isl,2006,-62668655312.3715
isl,2007,-56154609388.173
isl,2008,-248280602539.92496
isl,2009,-209734521581.452
isl,2010,-181103328994.66901
isl,2011,-150384712681.30499
isl,2012,-116587647863.086
isl,2013,-31126925899.883
isr,1996,26933886079.3078
isr,1997,27021529950.3302
isr,1998,27640518777.0698
ita,1960,996013011.54378
ita,1961,869329788.52993
ita,1962,723670669.26123
ita,1963,696595137.87505
ita,1964,966745667.27691
ita,1965,1800856322.24104
ita,1966,2363681730.03986
ita,1967,2033382322.35336
ita,1968,2478878641.74743
ita,1969,3040825809.64883
ita,1970,2664382885.94776
ita,1971,2814473284.99785
ita,1972,3215039934.75889
ita,1973,1696138117.53071
ita,1974,-2665417147.82504
ita,1975,-1483953269.23409
ita,1976,-2180972576.38068
ita,1977,-1303687250.14968
ita,1978,-1111321705.19612
ita,1979,1167572580.68734
ita,1980,1790748985.87887
ita,1981,-5203975604.85094
ita,1982,-6187887262.90915
ita,1983,-4973931224.20838
ita,1984,-5311157255.03618
ita,1985,-6715300270.26817
ita,1986,-9705955154.60512
ita,1987,-7835009138.94147
ita,1988,-7732864103.26912
ita,1989,-10544539572.2686
ita,1990,-19254055439.0007
ita,1991,-21925705580.784
ita,1992,-24397348960.1162
ita,1993,-21768352673.5024
ita,1994,-23909258999.3388
ita,1995,-20402849397.2867
ita,1996,-17568841897.7541
ita,1997,-10241372080.1321
ita,1998,-11830532391.1707
ita,1999,-6491711344.2347
ita,2000,-10364332541.4217
ita,2001,-9397159110.79737
ita,2002,-9494767600.83936
ita,2003,-9735956800.45214
ita,2004,-4963888936.14054
ita,2005,415800000
ita,2006,4431428946.85751
ita,2007,-832388989.99646
ita,2008,-16096543334.0767
ita,2009,-6433175582.79474
ita,2010,-6691260825.49869
ita,2011,-8477829714.79172
ita,2012,-6930625444.86035
ita,2013,-8205412845.50052
jam,2007,140876809337.03699
jam,2008,131691338878.80901
jam,2009,124996553979.558
jam,2010,121429720357.02299
jam,2011,113145127470.69701
jam,2012,109317738133.81799
jor,1976,714973224.43197
jor,1977,797784903.23663
jor,1978,654942387.36181
jor,1979,1203916122.94805
jor,1980,1114205839.55249
jor,1981,1518895067.69487
jor,1982,1291248137.41854
jor,1983,1100488313.65468
jor,1984,1227776744.24218
jor,1985,1127007504.109
jor,1986,956560760.58065
jor,1987,837237393.61902
jor,1988,918641323.72998
jor,1989,1175928561.2803
jor,1990,898563888.67538
jor,1991,651774315.88597
jor,1992,835226087.49361
jor,1993,954755462.0894
jor,1994,926180730.79424
jor,1995,974877274.76168
jor,1996,1208697831.47966
jor,1997,1207557934.24833
jor,1998,1053884002.44479
jor,1999,1260015033.99125
jor,2000,1348647542.53702
jor,2001,1253570845.76159
jor,2002,1356582412.14466
jor,2003,1808417343.57809
jor,2004,1690631933.51693
jor,2005,1327748978.88105
jor,2006,1365988456.82671
jor,2007,1250948290.3622
jor,2008,1636476004.41568
jor,2009,1527387954.43579
jor,2010,1319324497.17893
jor,2011,1489010800.27842
jor,2012,1197762960.85124
jor,2013,2102481635.874
jpn,1960,-344092577916.17902
jpn,1961,-440901864924.36798
jpn,1962,-516539029246.58496
jpn,1963,-601714097325.17102
jpn,1964,-764142469266.39697
jpn,1965,-765076036082.71301
jpn,1966,-810583672101.47803
jpn,1967,-870842938335.08704
jpn,1968,-1064920516456.76001
jpn,1969,-1154414777460.56006
jpn,1970,-353899374191.07501
jpn,1971,-199840604983.28101
jpn,1972,65654518048.0294
jpn,1973,96376945575.66422
jpn,1974,-333506046128.89093
jpn,1975,-174208437979.96799
jpn,1976,-153316113033.573
jpn,1977,-55398757688.3073
jpn,1978,150727463159.66299
jpn,1979,397853471513.70306
jpn,1980,-16684832832.4275
jpn,1981,-447789183001.77197
jpn,1982,156022165175.44901
jpn,1983,422540602307.06201
jpn,1984,665262667336.56799
jpn,1985,1286994749802.09009
jpn,1986,1227924894998.12988
jpn,1987,2042576106971.66968
jpn,1988,2268774537199.02002
jpn,1989,2724814036998.60938
jpn,1990,2715530009909.5498
jpn,1991,2929732813484.27979
jpn,1992,3729950751635.24023
jpn,1993,3872969338325.62012
jpn,1994,3548204552586.25977
jpn,1995,3734987593319.50977
jpn,1996,5272086667151.38965
jpn,1997,6369971964068.34961
jpn,1998,6311974351641.30957
jpn,1999,5864685137888.33984
jpn,2000,6034514369613.78027
jpn,2001,7907638978471.12012
jpn,2002,7699357045010.23047
jpn,2003,8048384563711.56934
jpn,2004,9269060629464.96094
jpn,2005,11749400000000
jpn,2006,14628650394123.19922
jpn,2007,17699272224320.89844
jpn,2008,17362687895041.09961
jpn,2009,13589334765587.80078
jpn,2010,13780150000164.09961
jpn,2011,15880578479662.40039
jpn,2012,16430243385110
jpn,2013,18997006144619.80078
kaz,1993,18271087729.5182
kaz,1994,13537425167.2707
kaz,1995,7304001714.05558
kaz,1996,6542763602.60197
kaz,1997,8177441594.50939
kaz,1998,13171281270.518
kaz,1999,20902043992.26229
kaz,2000,35392378001.0666
kaz,2001,29431332915.7293
kaz,2002,13157362679.3932
kaz,2003,-16523864472.3536
kaz,2004,-40139586275.2653
kaz,2005,-29923221210.58509
kaz,2006,-71437989235.3152
kaz,2007,-109357357453.007
kaz,2008,-44845715703.4703
kaz,2009,-31589569539.3858
kaz,2010,-18122457434.3012
kaz,2011,-13677579557.1719
kaz,2012,-15737075281.4487
ken,1965,14770.79788
ken,1966,-6940.7908
ken,1967,468883425.11798
ken,1968,476896700.3521
ken,1969,495261833.70879
ken,1970,472513180.16551
ken,1971,490259197.3599
ken,1972,909049817.09293
ken,1973,710593787.77477
ken,1974,890256138.02461
ken,1975,376041797.81772
ken,1976,328963676.50467
ken,1977,787211809.4632
ken,1978,1040905403.76912
ken,1979,2358021351.27529
ken,1980,463615697.11901
