geo,time,ny_trf_nctr_kn
ken,1981,1793831241.21403
ken,1982,1520053447.05186
ken,1983,1234473657.00346
ken,1984,1181477332.15797
ken,1985,1605965512.57783
ken,1986,1057590961.35573
ken,1987,1296530067.09187
ken,1988,1632900012.52858
ken,1989,5120604492.6276
ken,1990,6946952331.75328
ken,1991,7158700217.0219
ken,1992,5750686373.31044
ken,1993,7472356957.0696
ken,1994,3891932797.24026
ken,1995,8821293385.00574
ken,1996,7761600000
ken,1997,6425000000
ken,1998,5848400000
ken,1999,7752000000
ken,2000,9928000000
ken,2001,8950000000
ken,2002,6583000000
ken,2003,42572452378.0756
ken,2004,68124858926.4327
ken,2005,101697223036.901
ken,2006,99460741263.24989
ken,2007,104942425378.15199
ken,2008,102850445149.50301
ken,2009,105649096283.408
ken,2010,105766814768.168
ken,2011,140176059076.57401
ken,2012,115895757954.405
kgz,1990,0
kgz,1991,0
kgz,1992,258594131.81278
kgz,1993,771188100.50214
kgz,1994,692365443.09848
kgz,1995,764797351.77249
kgz,1996,712642164.43402
kgz,1997,662414721.98697
kgz,1998,480523846.04178
kgz,1999,982663176.99126
kgz,2000,1300814188.65075
kgz,2001,743961028.80856
kgz,2002,1411006203.90784
kgz,2003,1821226337.31124
kgz,2004,3420653255.40766
kgz,2005,4668278245.4474
kgz,2006,5832713477.62652
kgz,2007,6727503908.51221
kgz,2008,7494389413.87811
kgz,2009,7156961652.72551
kgz,2010,7708765692.08037
kgz,2011,8933628742.11798
kgz,2012,8782794992.66113
khm,1995,852695864371.46094
khm,1996,1151228322091.61011
khm,1997,571139151712.54297
khm,1998,984079486905.02271
khm,1999,1323901352128.52002
khm,2000,1596910549737.3999
khm,2001,1505898721223.16992
khm,2002,1772765722182.36011
khm,2003,1568619400015.69995
khm,2004,1529835739133.17993
khm,2005,1512780760271.47998
khm,2006,2117652134640.05005
khm,2007,1943229607405.75
khm,2008,2063790566557.96948
khm,2009,1714193761149.38989
khm,2010,1863362585495
khm,2011,1631763709703.37988
lao,2002,715383876412.51501
lao,2003,804808450372.35693
lao,2004,522617622915.31097
lao,2005,460183052465.78601
lao,2006,512412555522.00403
lao,2007,620998164531.98303
lao,2008,692081135977.42603
lao,2009,969717895916.0249
lao,2010,1088966021636.17004
lao,2011,943733921330.99597
lao,2012,1246224008253.51001
lbn,1994,297636775927.242
lbn,1995,1652811202731.47998
lbn,1996,1053758004670.83997
lbn,1997,951244140000
lbn,1998,137282250339.799
lbn,1999,-341102046685.06299
lbn,2000,-454948676888.974
lbn,2001,235869906742.92096
lbn,2002,117119193326.924
lbn,2003,483009506833.98401
lbn,2004,2474436587334.56982
lbn,2005,1549322232930.8999
lbn,2006,2848554124202.85986
lbn,2007,3886342909556.95996
lbn,2008,3081328602895.87988
lbn,2009,2158526468401
lbn,2010,2889454946092.37988
lbn,2011,2881259632564.06006
lbn,2012,2908376754630.91016
lbn,2013,2750077750986.97021
lbr,1999,969983268.09525
lbr,2000,626573240.66162
lbr,2001,3440758363.44023
lbr,2002,6716735870.10312
lbr,2003,8735693851.90509
lbr,2004,25120372338.1109
lbr,2005,23503468031.1713
lbr,2006,28092514007.0863
lbr,2007,26102312758.8479
lbr,2008,22373027611.9888
lbr,2009,22865400493.2684
lbr,2010,24221765587.26229
lbr,2011,20696645050.6715
lbr,2012,19544603193.6428
lka,1995,76296207331.0596
lka,1996,77846626672.91318
lka,1997,70334948912.9903
lka,1998,78433323875.95059
lka,1999,88809245656.47491
lka,2000,89067887947.6062
lka,2001,93772901778.03561
lka,2002,104981000000
lso,1975,2123719041.72875
lso,1976,799339575.45139
lso,1977,3067372352.24536
lso,1978,4682385385.13824
lso,1979,5575398769.30088
lso,1980,6167668305.67193
lso,1981,4700318450.13414
lso,1982,2904804051.43826
lso,1983,3124021258.07031
lso,1984,2881258795.09657
lso,1985,2536762533.75981
lso,1986,2503074254.96556
lso,1987,2814822445.55444
lso,1988,1061259336.78005
lso,1989,1033111120.41065
lso,1990,1325123849.09296
lso,1991,1185056611.09182
lso,1992,1420269265.75977
lso,1993,1617011878.10433
lso,1994,1742388165.92664
lso,1995,1865342604.1759
lso,1996,1717375287.57183
lso,1997,1835579514.46948
lso,1998,1231926581.38878
lso,1999,1235720665.82033
lso,2000,1244103888.84665
lso,2001,2994984782.82269
lso,2002,2727871591.6494
lso,2003,2585572147.86795
lso,2004,2889000000
lso,2005,3050048539.89856
lso,2006,4107377763.73989
lso,2007,4737285294.70854
lso,2008,4636135214.87235
lso,2009,3438573800.98831
lso,2010,3408780389.93983
lso,2011,3044148468.36188
lso,2012,4542497510.93236
lux,1960,-1622905558.63709
lux,1961,-1677338036.26432
lux,1962,-1692677537.84369
lux,1963,-1748068809.99926
lux,1964,-1896937849.90033
lux,1965,-1879086136.78266
lux,1966,-1911733922.82167
lux,1967,-1909228977.94655
lux,1968,-1984570250.02038
lux,1969,-2174163796.43866
lux,1970,-2101391437.82503
lux,1971,-2133051443.32263
lux,1972,-2191635230.67978
lux,1973,-2426811436.97447
lux,1974,-2431777922.41759
lux,1975,-1819976282.81321
lux,1976,-1682307016.19138
lux,1977,-1568996778.13441
lux,1978,-1631886016.85284
lux,1979,-1669759394.30178
lux,1980,-1545637359.70815
lux,1981,-1222973882.09416
lux,1982,-431411476.2843
lux,1983,-207267225.7621
lux,1984,-345191582.09983
lux,1985,-274825135.03284
lux,1986,-588884547.55636
lux,1987,-478892327.73558
lux,1988,-765188268.19525
lux,1989,-982062471.60329
lux,1990,-806115315.44548
lux,1991,-757006728.79602
lux,1992,-857255046.64982
lux,1993,-1214676114.10903
lux,1994,-1896134482.57508
lux,1995,-1395223687.95547
lux,1996,-1323410792.36443
lux,1997,-762319272.04512
lux,1998,-1729804813.7832
lux,1999,-2377640889.93492
lux,2000,-3267767545.82151
lux,2001,-2909529827.20425
lux,2002,-4627449500.86733
lux,2003,-6196270448.56925
lux,2004,-3634080358.54178
lux,2005,-4275200000
lux,2006,-7604921825.43544
lux,2007,-6620038850.78193
lux,2008,-7062327702.9287
lux,2009,-10796519153.8172
lux,2010,-10108598684.6533
lux,2011,-10399326004.1185
lux,2012,-10621246176.7813
lux,2013,1.33757
mar,1970,2033737822.88705
mar,1971,2982286516.46735
mar,1972,3670879146.17861
mar,1973,5254609081.29849
mar,1974,6431532231.05425
mar,1975,9246170524.4048
mar,1976,9516354402.34865
mar,1977,9759379685.1155
mar,1978,10636159447.7202
mar,1979,11907546533.6534
mar,1980,11908408713.7935
mar,1981,13785426147.4533
mar,1982,13207594962.03
mar,1983,14966823272.0366
mar,1984,15983431859.514
mar,1985,19385695015.807
mar,1986,23306352808.2473
mar,1987,24054550867.9218
mar,1988,19085803514.2406
mar,1989,19219780553.68909
mar,1990,25333923609.14569
mar,1991,25593239772.3171
mar,1992,26000300704.9161
mar,1993,24804670710.0327
mar,1994,23454755540.1292
mar,1995,22137947503.53609
mar,1996,24975338812.5706
mar,1997,23068886599.6809
mar,1998,22025098854.314
mar,1999,20841586235.0792
mar,2000,24735694935.6095
mar,2001,38548165142.1684
mar,2002,34107130370.3991
mar,2003,37080241407.271
mar,2004,39615913731.5666
mar,2005,43848445147.97009
mar,2006,49746949361.525
mar,2007,54164058699.1774
mar,2008,53897436235.1801
mar,2009,48639692296.0587
mar,2010,48689511869.9196
mar,2011,52307945032.0743
mar,2012,59988566720.3996
mdg,1984,8913482996.03512
mdg,1985,11608108161.4713
mdg,1986,16480325135.1542
mdg,1987,20591941295.5077
mdg,1988,27257195614.4822
mdg,1989,28850312301.724
mdg,1990,28181802873.71569
mdg,1991,22879187535.9165
mdg,1992,18528401611.6546
mdg,1993,19175207317.3668
mdg,1994,10704101888.3539
mdg,1995,7122610437.29083
mdg,1996,14796412433.3582
mdg,1997,19694892345.3202
mdg,1998,9280735204.60915
mdg,1999,14598844860.9585
mdg,2000,15503028020.0137
mdg,2001,15847064894.2006
mdg,2002,9722151649.55143
mdg,2003,26848108577.0119
mdg,2004,36755674309.7288
mdg,2005,19691143208.9593
mdg,2006,22272283139.88309
mdg,2007,25076146325.1859
mdg,2008,27705562258.2708
mdg,2009,19074147984.1335
mex,1965,10053452582.1654
mex,1966,10295755433.2381
mex,1967,11203121546.3145
mex,1968,12613965658.53
mex,1969,12795036829.4163
mex,1970,14957313973.6245
mex,1971,16961755926.146
mex,1972,17600889075.6621
mex,1973,19179331792.54589
mex,1974,18681271005.8564
mex,1975,18049700649.7527
mex,1976,19684995478.5606
mex,1977,23522774989.5164
mex,1978,23461851587.1843
mex,1979,21874879594.5548
mex,1980,20152653780.9532
mex,1981,21013739933.46849
mex,1982,30698929780.8656
mex,1983,38489969748.7972
mex,1984,38782887159.596
mex,1985,54483625318.9923
mex,1986,57781923538.58009
mex,1987,67505863924.1231
mex,1988,59878256627.3324
mex,1989,57719567210.503
mex,1990,81116889089.65459
mex,1991,52933834180.2268
mex,1992,53839286104.6922
mex,1993,53297477270.096
mex,1994,55425662541.6616
mex,1995,79011181001.88739
mex,1996,81719562692.7702
mex,1997,84130077202.3712
mex,1998,95511926571.6407
mex,1999,92122474075.82849
mex,2000,91210780059.4948
mex,2001,114121571875.96899
mex,2002,121776766151.746
mex,2003,168413924855.34399
mex,2004,193390648175.17999
mex,2005,212430890865.952
mex,2006,235317205928.009
mex,2007,227577041446.74399
mex,2008,210693626186.35999
mex,2009,206509577588.888
mex,2010,182764258180.73901
mex,2011,182785313478.73999
mex,2012,244661280623.86801
mkd,1990,3817914553.47261
mkd,1991,-1177968591.29643
mkd,1992,2370972089.42093
mkd,1993,5452222897.33084
mkd,1994,5978345647.17007
mkd,1995,6246456345.03369
mkd,1996,7063582334.06728
mkd,1997,13403941236.7824
mkd,1998,17127684185.4215
mkd,1999,23483518490.8209
mkd,2000,33298814045.5608
mkd,2001,18328117426.41809
mkd,2002,24690160925.4658
mkd,2003,29276709042.7626
mkd,2004,27889758430.2673
mkd,2005,36768026845.5944
mkd,2006,41683829046.4195
mkd,2007,40723150004.0014
mkd,2008,35897703455.2577
mkd,2009,41555860129.7506
mkd,2010,47965507322.85449
mkd,2011,48267329025.5402
mkd,2012,53154562520.0992
mli,1967,17782012808.4048
mli,1968,14755318291.7814
mli,1970,-3330782395.63341
mli,1971,965172186.05847
mli,1972,1465049724.38235
mli,1973,-1509438709.36964
mli,1974,1191046599.20797
mli,1975,4209527968.75463
mli,1976,4071399666.18724
mli,1977,9843872848.78362
mli,1978,12794427527.3003
mli,1979,11169043121.9131
mli,1980,11294674628.7361
mli,1981,10219003645.8575
mli,1982,7894930947.3754
mli,1983,7845483444.42572
mli,1984,30518851153.4064
mli,1985,65482834025.7828
mli,1986,47193067744.1
mli,1987,40701705591.0825
mli,1988,47413137260.8179
mli,1989,53007902881.1059
mli,1990,61303708989.4129
mli,1991,67920218319.7498
mli,1992,71663282715.7973
mli,1993,57783146059.1301
mli,1994,83467029021.4256
mli,1995,55923125747.793
mli,1996,55750367380.5936
mli,1997,40957195554.5917
mli,1998,19649802419.12189
mli,1999,18948134117.5802
mli,2000,47294649175.1191
mli,2001,50307833012.3808
mli,2002,47817676194.2504
mli,2003,53709668878.49129
mli,2004,44688574028.0783
mli,2005,50885237313.743
mli,2006,72169307870.2957
mli,2007,73757857289.235
mne,2000,69270435
mne,2001,119165548.04762
mne,2002,72470331.74369
mne,2003,44895716.24175
mne,2004,45996469.4478
mne,2005,104713530.84761
mne,2006,61446662.35391
mne,2007,37239356.07432
mne,2008,43915390.21737
mne,2009,48011965.46314
mne,2010,62716612.99895
mne,2011,62835222.61323
mne,2012,72596793.22264
mne,2013,70342962.29367
mng,1990,6436344763.55036
mng,1991,35636184553.9056
mng,1992,49300705452.4776
mng,1993,219821271991.466
mng,1994,153473798335.22601
mng,1995,108793212451.41499
mng,1996,111152878392.383
mng,1997,90600437261.84669
mng,1998,105473875016.53999
mng,1999,143734760209.02399
mng,2000,184238298079.26999
mng,2001,238821412087.67496
mng,2002,236028734932.672
mng,2003,259661760969.09296
mng,2004,383575681395.19098
mng,2005,271412598009.25296
mng,2006,204451610462.00101
mng,2007,182486886869.608
mng,2008,156027246133.33401
mng,2009,158839172640.47
mng,2010,99756195450.00061
mng,2011,132968709935.289
mng,2012,127692679896.10001
mng,2013,68183708489.1052
moz,1980,860732896.32592
moz,1981,829832602.83415
moz,1982,1078295177.0321
moz,1983,1156712275.67994
moz,1984,1999968866.26063
moz,1985,1230077216.67809
moz,1986,1634238055.11249
moz,1987,5030623850.76124
moz,1988,7140974492.31247
moz,1989,7482785820.11346
moz,1990,7518523869.75374
moz,1991,5174782640.98054
moz,1992,7618210768.29594
moz,1993,7961144033.47006
moz,1994,9032987806.61656
moz,1995,4619453375.25274
moz,1996,2640155137.45727
moz,1997,3369436749.75227
moz,1998,3254148756.13709
moz,1999,4725506001.96452
moz,2000,7515795363.76027
moz,2001,5825680631.45841
moz,2002,4441420562.82576
moz,2003,6755782654.14906
moz,2004,9215839819.28135
moz,2005,2242966987.63936
moz,2006,40787756315.3827
moz,2007,5192067964.07579
moz,2008,2698775613.20407
moz,2009,2321358716.49043
moz,2010,-911859066.20858
moz,2011,-1054400953.50309
moz,2012,-3392629188.10706
moz,2013,-3779583310.17096
mrt,1968,6989387396.38984
mrt,1969,6260100454.67663
mrt,1970,2406703653.40116
mrt,1971,-4251943056.80349
mrt,1972,-2445786203.53599
mrt,1973,15044585865.0305
mrt,1974,29517996885.1127
mrt,1975,28973670018.3442
mrt,1976,66172714540.1064
mrt,1977,49184941141.091
mrt,1978,57236637250.0125
mrt,1979,37702937598.0076
mrt,1980,27314395349.3836
mrt,1981,30666538338.7499
mrt,1982,21470163468.75109
mrt,1983,17779518970.0807
mrt,1984,27990256858.80429
mrt,1985,66040227055.7661
mrt,1986,46260048523.1247
mrt,1987,32196035775.03049
mrt,1988,58938883862.7138
mrt,1989,72487495632.7599
mrt,1990,20619986442.1072
mrt,1991,14588880299.2334
mrt,1992,20796493336.6972
mrt,1998,23320433545.3227
mrt,1999,26521563331.1288
mrt,2000,27838706649.3872
mrt,2001,38791362726.4772
mrt,2002,28366464271.5591
mrt,2003,39022644749.2365
mrt,2004,28807135408.0326
mrt,2005,27605436627.3474
mrt,2006,37917802049.5556
mrt,2007,29685131615.0833
mrt,2008,36954879762.8629
mrt,2009,32745567662.12329
mrt,2010,38613467948.0057
mrt,2011,25516589570.9236
mrt,2012,28094617522.5918
mus,1990,3607655405.64146
mus,1991,3478253469.22386
mus,1992,3540107082.44386
mus,1993,4015002313.66238
mus,1994,3872066126.61328
mus,1995,3489105088.17064
mus,1996,3945082320.74731
mus,1997,4831794356.6304
mus,1998,3973612401.23834
mus,1999,5966862902.47221
mus,2000,2631962848.95588
mus,2001,2887274778.32502
mus,2002,3903808357.24263
mus,2003,1943763683.29442
mus,2004,1671768043.23591
mus,2005,1994061751.33515
mus,2006,2269000000
mus,2007,3650823484.66262
mus,2008,5385563305.98241
mus,2009,5725198333.42273
mus,2010,4412942645.8323
mus,2011,2836036708.24834
mus,2012,3301432840.57163
mus,2013,2838563273.19093
mwi,2003,48385646212.3538
mwi,2004,62369333658.20409
mwi,2005,74651743411.19998
mwi,2006,81966312823.3961
mwi,2007,102113497918.783
mwi,2008,98960658627.9263
mwi,2009,102382273516
mwi,2010,154969585044.60699
mwi,2011,85386851948.3849
mwi,2012,156667873856.254
mwi,2013,196564742590.90601
nam,1980,537956475.60925
nam,1981,2075358388.3167
nam,1982,2368160311.90791
nam,1983,2371277652.04151
nam,1984,2257295047.20232
nam,1985,2246211330.05329
nam,1986,2375132562.57274
nam,1987,1755181437.03017
nam,1988,1501762829.3551
nam,1989,1379905834.16677
nam,1990,1706563379.10584
nam,1991,1650325869.27596
nam,1992,1859417573.64793
nam,1993,1323788258.93703
nam,1994,1198174509.8952
nam,1995,1393055726.6872
nam,1996,1601226629.74152
nam,1997,1658579263.60757
nam,1998,1809857598.65191
nam,1999,1921563184.09874
nam,2000,2094609353.12237
nam,2001,1899269182.47531
nam,2002,1658051379.86529
nam,2003,1849435815.53204
nam,2004,2250957152.03701
nam,2005,2280483917.35775
nam,2006,3270170029.95506
nam,2007,3826463835.96414
nam,2008,10548066635.0819
nam,2009,10565006357.0201
nam,2010,8887906262.76835
nam,2011,8014229265.03682
nam,2012,11630746903.4939
nam,2013,11220225532.8144
ner,2008,92037847755.2525
ner,2009,59791127554.8236
ner,2010,179757203492.151
ner,2011,107522618420.451
ner,2012,139780659514.19299
nga,1981,-149962441339.436
nga,1982,-107823850283.245
nga,1983,-84309822508.5938
nga,1984,-195776508035.54001
nga,1985,-190231380910.93799
nga,1986,-314560129828.15997
nga,1987,-143852804759.534
nga,1988,-112296637437.68401
nga,1989,76110721629.4709
nga,1990,213173097787.134
nga,1991,380595952906.02197
nga,1992,402703299081.104
nga,1993,421644344465.91199
nga,1994,179365110565.16
nga,1995,712829522235.828
nga,1996,242642316326.45001
nga,1997,838090820627.65186
nga,1998,658535297762.01001
nga,1999,628415165172.53503
nga,2000,833223313613.55603
nga,2001,735829815842.729
nga,2002,560622611058.87402
nga,2003,526459306796.66693
nga,2004,1076086639671.85999
nga,2005,1152878774871.27002
nga,2006,2878363231526.41016
nga,2007,4976065666013.05957
nga,2008,4437266357065.00977
nga,2009,5422747847478.17969
nga,2010,2516041490000
nga,2011,2930842209649.77979
nga,2012,2841511640074.2002
nic,1994,851621062.29307
nic,1995,2324329374.17035
nic,1996,2528622124.519
nic,1997,3896256077.32691
nic,1998,5462945446.02151
nic,1999,7343268492.214
nic,2000,871338717.71588
nic,2001,996780237.70034
nic,2002,1111083711.50563
nic,2003,1295036150.82748
nic,2004,1506331617.78443
nic,2005,1598209695.17032
nic,2006,1762798100
nic,2007,1800713274.99911
nic,2008,1634812711.79738
nic,2009,1619802924.77431
nic,2010,1829761599.00428
nic,2011,2708320487.60883
nic,2012,18132743250.1815
nld,1960,637876378.13834
nld,1961,-28828115.70094
nld,1962,1017618734.55716
nld,1963,342687358.91057
nld,1964,430867444.99903
nld,1965,3441214832.12877
nld,1966,3391712374.4779
nld,1967,3689410116.2839
nld,1968,3711288424.14663
nld,1969,4012596950.36512
nld,1970,4063472459.43458
nld,1971,2939847842.97781
nld,1972,3539896247.39726
nld,1973,4546746868.67197
nld,1974,4160362770.48177
nld,1975,1034080773.4601
nld,1976,2424434546.20043
nld,1977,2142184704.18858
nld,1978,1091671391.56499
nld,1979,3511515381.11714
nld,1980,2374047179.62379
nld,1981,157878299.29403
nld,1982,124454556.93968
nld,1983,1606483789.68105
nld,1984,2627592161.43716
nld,1985,-1210330461.75317
nld,1986,-896185818.25063
nld,1987,2735015433.66038
nld,1988,1575018915.78889
nld,1989,2386137364.99954
nld,1990,-2611024965.93502
nld,1991,-1146239285.08985
nld,1992,-2616725258.01438
nld,1993,12110886.08145
nld,1994,2584176963.81289
nld,1995,5858251201.43091
nld,1996,3640815859.01706
nld,1997,5669281208.63612
nld,1998,-4583962655.60166
nld,1999,5033286434.50296
nld,2000,10376690353.1438
nld,2001,3698643192.00591
nld,2002,4484844794.00878
nld,2003,5595373502.18579
nld,2004,13468285894.8989
nld,2005,2478000000
nld,2006,14272715589.6901
nld,2007,9167503169.9643
nld,2008,-11927586789.1489
nld,2009,-13071166275.6112
nld,2010,-8426339842.77142
nld,2011,1774295507.69806
nld,2012,5166245741.13439
nld,2013,-2477022983.18449
nor,1960,-6123566304.05289
nor,1961,-6436394843.44533
nor,1962,-6780227134.42376
nor,1963,-7533908086.45439
nor,1964,-8090528332.13273
nor,1965,-8422108411.98988
nor,1966,-8881117751.46576
nor,1967,-9526389546.97189
nor,1968,-9264141512.90042
nor,1969,-8274119056.48113
nor,1970,-8238779581.42246
nor,1971,-6998292188.40253
nor,1972,-8015016368.8771
nor,1973,-8021438235.04297
nor,1974,-9011655114.04852
nor,1975,-10063058412.9856
nor,1976,-14169240033.1755
nor,1977,-20351770334.1185
nor,1978,-26948284529.86
nor,1979,-32178988001.0672
nor,1980,-29141207214.5358
nor,1981,-28864943831.8086
nor,1982,-30536995846.5269
nor,1983,-29119412282.5413
nor,1984,-27872066161.843
nor,1985,-19412190474.1217
nor,1986,-18203400343.6727
nor,1987,-16702864022.3354
nor,1988,-28901791630.3721
nor,1989,-32174873377.6967
nor,1990,-34794802482.4492
nor,1991,-40297199976.2803
nor,1992,-27629947119.9552
nor,1993,-30521101875.4667
nor,1994,-23637354529.4928
nor,1995,-17807552812.7474
nor,1996,-17528841632.3891
nor,1997,-17035478151.3168
nor,1998,-18809985044.1966
nor,1999,-14275081779.9691
nor,2000,-23700743751.5274
nor,2001,1597376996.48705
nor,2002,5580177782.91165
nor,2003,11426133820.4159
nor,2004,3655947147.7831
nor,2005,21772000000
nor,2006,1438078472.08434
nor,2007,-6484956681.38629
nor,2008,-9499143182.93505
nor,2009,11446150119.0011
nor,2010,23954288238.7298
nor,2011,22091806512.3347
nor,2012,45055645281.21049
nor,2013,34625792124.6194
npl,2001,65595071893.5159
npl,2002,65629076056.9521
npl,2003,70521653472.0488
npl,2004,76175577419.31641
npl,2005,82833714278.08791
npl,2006,99971068828.51619
npl,2007,95226928469.76988
npl,2008,109966529352.44701
npl,2009,130291111746.888
nzl,1970,-813825766.74813
nzl,1971,-818457073.81561
nzl,1972,-1176935792.42404
nzl,1973,-1184407236.97505
nzl,1974,-1123721278.1397
nzl,1975,-1784307037.01577
nzl,1976,-2522274994.32878
nzl,1977,-2291033595.79751
nzl,1978,-2567808374.4503
nzl,1979,-2034600639.69991
nzl,1980,-2068315956.71175
nzl,1981,-2266628014.59547
nzl,1982,-2636079263.5986
nzl,1983,-3671406173.27155
nzl,1984,-5038040848.37973
nzl,1985,-5633154400.82049
nzl,1986,-5007169023.4831
nzl,1987,-5163294398.86885
nzl,1988,-5070906971.78641
nzl,1989,-5003448538.59408
nzl,1990,-4191071963.76443
nzl,1991,-6600608685.8945
nzl,1992,-6359865515.65829
nzl,1993,-7437922753.50101
nzl,1994,-7201364280.32145
nzl,1995,-7252561205.42424
nzl,1996,-8901083310.09063
nzl,1997,-7402964010.7367
nzl,1998,-5736002786.35258
nzl,1999,-7890388001.93013
nzl,2000,-7682731360.91965
nzl,2001,-7083710446.8723
nzl,2002,-7401271496.16755
nzl,2003,-7268559140.09627
nzl,2004,-8920824548.62099
nzl,2005,-10556374700
nzl,2006,-11213412317.9166
nzl,2007,-12355616962.0969
nzl,2008,-12328581182.9142
nzl,2009,-7081108404.42196
nzl,2010,-8730747869.90802
nzl,2011,-8031281087.01812
nzl,2012,-8085602858.21695
nzl,2013,1.22413
pak,1967,3364593432.91854
pak,1968,6560380462.13181
pak,1969,8124362826.07943
pak,1970,6336821438.59987
pak,1971,4719365673.06508
pak,1972,14732339571.1541
pak,1973,16138193945.172
pak,1974,13226168490.1693
pak,1975,15229273458.0638
pak,1976,21388039333.407
pak,1977,33741090021.1481
pak,1978,64121856137.62209
pak,1979,75024064622.45689
pak,1980,85512937850.7374
pak,1981,85673852246.351
pak,1982,89273728067.93571
pak,1983,129811375074.05901
pak,1984,125317121398.614
pak,1985,119371660567.80099
pak,1986,125763262556.448
pak,1987,117438246210.17599
pak,1988,95805886242.67827
pak,1989,89415308657.1512
pak,1990,97850033110.65559
pak,1991,119333895609.336
pak,1992,141342327441.55399
pak,1993,106614636814.409
pak,1994,110859567136.942
pak,1995,101010852927.20799
pak,1996,97843890874.24141
pak,1997,124722375039.078
pak,1998,140356712856.32501
pak,1999,115021207189.423
pak,2000,144166739250.60599
pak,2001,122980340026.103
pak,2002,173066623768.18799
pak,2003,232566134895.569
pak,2004,209017173270.095
pak,2005,263224933190.57401
pak,2006,285755408400
pak,2007,359087873984.164
pak,2008,714161822847.047
pak,2009,496926167915.96698
pak,2010,203854264266.82501
pak,2011,-9421364454.89712
pak,2012,202686124320.76501
pak,2013,101632351126.17999
pan,1980,64836717.87458
pan,1981,99327160.10944
pan,1982,107714841.49423
pan,1983,112819562.46549
pan,1984,170395007.23637
pan,1985,190114244.80184
pan,1986,189209612.97907
pan,1987,168559343.93039
pan,1988,153847004.63689
pan,1989,136397812.75219
pan,1990,304127818.54644
pan,1991,300623857.42974
pan,1992,270608611.17022
pan,1993,273139145.7125
pan,1994,195669624.52916
pan,1995,192260322.02214
pan,1996,154276377.58922
pan,1997,174745183.66535
pan,1998,183131006.14382
pan,1999,192002719.52201
pan,2000,199105501.42176
pan,2001,253507622.08766
pan,2002,271083733.8307
pan,2003,283885509.35646
pan,2004,239024597.54465
pan,2005,269694742.37666
pan,2006,267693529.04362
pan,2007,253200000
pan,2008,192058614.77914
pan,2009,167110768.35855
per,1991,524497600.07453
per,1992,920880653.5129
per,1993,956821107.61292
per,1994,1148747903.95364
per,1995,1033116091.99973
per,1996,1802000000
per,1997,1843000000
per,1998,2001000000
per,1999,2174000000
per,2000,2232000000
per,2001,2294000000
per,2002,2288000000
per,2003,2625000000
per,2004,2913648000
per,2005,3424672000
per,2006,4111630000
per,2007,4422226479.89409
per,2008,4617630571.61858
per,2009,4544676403.08233
per,2010,4413848957.33789
per,2011,4411468385.09495
per,2012,4194617026.06253
phl,1998,17920567294.0205
phl,1999,236108582190.27097
phl,2000,249375463577.26999
phl,2001,329046607355.474
phl,2002,360287150470.638
phl,2003,401781116068.00403
phl,2004,426501284782.41602
phl,2005,488081990478.35101
phl,2006,498961885743.55798
