geo,time,ny_trf_nctr_kn
phl,2007,462885626354.27399
phl,2008,446604174232.77094
phl,2009,503093016035.63
phl,2010,466952331673.55493
phl,2011,471452022293.61298
phl,2012,465222089430.05298
png,1970,-38522232144.2158
png,1971,-40057570597.8676
png,1972,-33260568307.9194
png,1973,-28095596983.3953
png,1974,-28911091889.6763
png,1975,-14488913350.584
png,1976,-10710216716.1163
png,1977,-20071391182.368
png,1978,-16844277549.5896
png,1979,-14621418995.1086
png,1980,-12592119457.3729
png,1981,-11052720928.5097
png,1982,-10180262893.3954
png,1983,-11655294461.7844
png,1984,-12339851767.1034
png,1985,-10253841671.3095
png,1986,-9865827713.15248
png,1987,6856271530.27622
png,1988,7412630925.95871
png,1989,7495986999.21497
png,1990,6269415616.65933
png,1991,3506967664.3836
png,1992,3333324554.84831
png,1993,7123238138.07683
png,1994,8269675829.51647
png,1995,6947564640.14313
png,1996,3146226438.84974
png,1997,1976182851.333
png,1998,477075850.77996
prt,1960,-179577695.15102
prt,1961,-225242204.10523
prt,1962,-273022314.98725
prt,1963,-249205246.65844
prt,1964,-19887477.73113
prt,1965,21966558.26499
prt,1966,-143003656.57852
prt,1967,-62714172.96432
prt,1968,-86198586.50026
prt,1969,8940919.73017
prt,1970,157803712.64579
prt,1971,11131698.48921
prt,1972,35814732.79798
prt,1973,362196392.96489
prt,1974,509807417.28652
prt,1975,-178867034.09388
prt,1976,-699869657.82469
prt,1977,-909059327.56672
prt,1978,-1464866913.70702
prt,1979,-1743802653.36574
prt,1980,-2100673614.05448
prt,1981,-3397804979.57361
prt,1982,-4790202721.40321
prt,1983,-4478711776.55816
prt,1984,-5175990596.11879
prt,1985,-4698698516.266
prt,1986,-3137219655.87088
prt,1987,-2370590115.27463
prt,1988,-1792767763.05559
prt,1989,-1376275529.06135
prt,1990,-695609534.2737
prt,1991,-471116353.58565
prt,1992,65670747.00881
prt,1993,159409075.45899
prt,1994,-329309044.1781
prt,1995,241100347.90596
prt,1996,-4548330.0939
prt,1997,-802055522.91012
prt,1998,-1039258834.52126
prt,1999,-1406941766.28369
prt,2000,-3064102189.35564
prt,2001,-3855809598.10962
prt,2002,-2430755658.32114
prt,2003,-1452759432.31778
prt,2004,-1629220056.92133
prt,2005,-2288200000
prt,2006,-4724703322.23335
prt,2007,-5084530436.22413
prt,2008,-5726000715.52334
prt,2009,-6334926470.79289
prt,2010,-5434316358.37917
prt,2011,-5700305935.15471
prt,2012,-4170431788.05933
prt,2013,-3111909306.97074
pry,1995,452326712828.60602
pry,1996,355154762887.164
pry,1997,343559693924.65802
pry,1998,373293646737.25
pry,1999,372798905581.43597
pry,2000,361115582818.08093
pry,2001,391330237036.22498
pry,2002,345903330283.28998
pry,2003,473595186004.40002
pry,2004,474221226704.98096
pry,2005,484805003903.27698
pse,1994,1410486000
pse,1995,1194067000
pse,1996,1415722000
pse,1997,1317555000
pse,1998,1372940000
pse,1999,1614600000
pse,2000,2586720000
pse,2001,4004131000
pse,2002,5401230000
pse,2003,3558452000
pse,2004,3228736000
pse,2005,4902631000
pse,2006,5274396000
pse,2007,7863252000
pse,2008,10261398000
pse,2009,7799624000
pse,2010,4809462000
pse,2011,2706122000
pse,2012,2756215000
rou,1990,262646801.3156
rou,1991,631764824.57425
rou,1992,191747772.14824
rou,1993,624756028.00083
rou,1994,754777838.36054
rou,1995,864198232.05777
rou,1996,1432142119.93945
rou,1997,1326163189.57227
rou,1998,1414442102.08548
rou,1999,1377112632.647
rou,2000,1878701356.42816
rou,2001,2427777938.38977
rou,2002,3023846125.24067
rou,2003,3032373637.0318
rou,2004,5299948748.02505
rou,2005,5284178248.83707
rou,2006,6612409935.0178
rou,2007,5990471687.07381
rou,2008,7220811035.08528
rou,2009,5305483229.03732
rou,2010,4428230136.59492
rou,2011,4066413618.80911
rou,2012,4205618203.9779
rus,1990,0
rus,1991,0
rus,1992,0
rus,1993,0
rus,1994,-4148573982.19932
rus,1995,2676569294.17729
rus,1996,1194782491.14439
rus,1997,-5794892173.54826
rus,1998,-7763495868.37354
rus,1999,20374663948.4914
rus,2000,1940970000
rus,2001,-19006026021.7362
rus,2002,-17476579447.5296
rus,2003,-7298238240.16814
rus,2004,-13300033303.7465
rus,2005,-13365778067.185
rus,2006,-16496147580.237
rus,2007,-31114243707.0789
rus,2008,-20233326853.049
rus,2009,-22183429967.2228
rus,2010,-27639027187.1762
rus,2011,-20487129246.5348
rus,2012,-38020260964.4053
rwa,1970,51184455319.0435
rwa,1971,58040142724.3653
rwa,1972,58789146769.7656
rwa,1973,73886268347.8336
rwa,1974,78033141420.53868
rwa,1975,70625852981.6709
rwa,1976,69824332476.0909
rwa,1977,78458187136.17108
rwa,1978,103106773954.40199
rwa,1979,140689267714.51999
rwa,1980,101661382697.71001
rwa,1981,92708782146.7308
rwa,1982,97875979565.89841
rwa,1983,107658837262.595
rwa,1984,84982541701.3316
rwa,1985,90545420828.55449
rwa,1986,92628809456.1066
rwa,1987,79500521996.93581
rwa,1988,11765344699.1344
rwa,1989,11639547864.3621
rwa,1990,79489006303.6613
rwa,1991,142745781309.54001
rwa,1992,86240206920.68988
rwa,1993,74934608484.28951
rwa,1994,356084846914.78101
rwa,1995,190398261106.39401
rwa,1996,176559458744.22501
rwa,1997,122195439783.761
rwa,1998,147287079133.64801
rwa,1999,162593682891.004
rwa,2000,207872540785.453
rwa,2001,203125064453.03296
rwa,2002,231314446558.53
rwa,2003,238108812276.048
rwa,2004,313201882797.466
rwa,2005,323298246822.72498
rwa,2006,270068349562.548
rwa,2007,351537453466.19397
rwa,2008,339790625473.62097
rwa,2009,383234538168.98895
rwa,2010,412628207929.39899
rwa,2011,528611360323.88
rwa,2012,405378482339.12402
rwa,2013,461040375713.95398
sdn,1965,0
sdn,1966,0
sdn,1967,-1552136.5
sdn,1968,-1482349.5
sdn,1969,-2019965.125
sdn,1970,-2196060.75
sdn,1971,-246980.8125
sdn,1972,3869753.75
sdn,1973,4423029
sdn,1974,2402503.25
sdn,1975,86539544
sdn,1976,174155072
sdn,1977,237941216
sdn,1978,254294416
sdn,1979,244747008
sdn,1980,406273952
sdn,1981,485903680
sdn,1982,393487744
sdn,1983,607265600
sdn,1984,536394304
sdn,1985,419603648
sdn,1986,285818848
sdn,1987,261603120
sdn,1988,374593952
sdn,1989,475318624
sdn,1990,191426496
sdn,1991,195964256
sdn,1992,489232416
sdn,1993,194362784
sdn,1994,123541280
sdn,1995,92916720
sdn,1996,449385426.84342
sdn,1997,495741496.315
sdn,1998,592653339.09887
sdn,1999,571792342.62163
sdn,2000,445463739.03797
sdn,2001,450770856.265
sdn,2002,732445712.40345
sdn,2003,927037079.04104
sdn,2004,1024572595.57793
sdn,2005,1301969966.05458
sdn,2006,1027351388.52111
sdn,2007,411004832.05691
sen,1968,-4462306454.20811
sen,1969,-12161371232.6303
sen,1970,-11484513838.6932
sen,1971,-12671567227.2746
sen,1972,-8776116048.3532
sen,1973,-17753713765.1761
sen,1974,-16187323466.7511
sen,1975,-9194442453.36226
sen,1976,8641548704.47368
sen,1977,2837805998.79182
sen,1978,-9509845330.82977
sen,1979,-28231195430.2425
sen,1980,14290777702.7009
sen,1981,3250709285.99478
sen,1982,6031369401.23877
sen,1983,-4046709048.60569
sen,1984,-4859331193.75239
sen,1985,-4412486165.45716
sen,1986,6400304741.54937
sen,1987,-7459601056.83226
sen,1988,4044961486.61959
sen,1989,7901735132.64675
sen,1990,14060394722.724
sen,1991,14169122895.248
sen,1992,14957302595.1791
sen,1993,6786540768.25108
sen,1994,127983890111.377
sen,1995,91477202939.96979
sen,1996,87462924129.68089
sen,1997,106301807670.463
sen,1998,100200205944.793
sen,1999,97928896844.2697
sen,2000,174259027114.922
sen,2001,208954164609.97101
sen,2002,234237073689.55801
sen,2003,279036673849.138
sen,2004,295664144502.05103
sen,2005,347788863100.90997
sen,2006,357471598635.09998
sen,2007,418782767514.89294
sen,2008,464967731462.28094
sen,2009,604581236249.97595
sen,2010,670660587108.88794
sen,2011,660102918743.74194
sen,2012,562422862193.8009
sle,2001,361180839589.50494
sle,2002,575714983831.25903
sle,2003,556087477972.151
sle,2004,389054759291.51202
sle,2005,517038326900.24493
sle,2006,448729267443.18201
sle,2007,450369168261.15894
sle,2008,419899875754.68402
sle,2009,475326816075.38
sle,2010,472351632134.414
sle,2011,625955710110.40906
slv,1965,0
slv,1966,0
slv,1967,0
slv,1968,0
slv,1969,0
slv,1970,0
slv,1971,0
slv,1972,0
slv,1973,0
slv,1974,0
slv,1975,0
slv,1976,0
slv,1977,0
slv,1978,0
slv,1979,0
slv,1980,0
slv,1981,0
slv,1982,0
slv,1983,0
slv,1984,0
slv,1985,0
slv,1986,0
slv,1987,0
slv,1988,0
slv,1989,0
slv,2000,1081809333.75693
slv,2001,1352973166.82817
slv,2002,1170095167.96354
slv,2003,1183043477.38832
slv,2004,1367282116.15437
slv,2005,1557806778.90809
slv,2006,1709426380.26379
slv,2007,1764926817.08843
slv,2008,1659721210.14099
slv,2009,1502560663.73555
slv,2010,1530534631.54196
slv,2011,1549499801.54467
slv,2012,1601957092.7123
slv,2013,-334736297.57989
srb,1999,30321860867.8372
srb,2000,169173629412.5
srb,2001,185956121501.79001
srb,2002,162348114300
srb,2003,123770359556.25999
srb,2004,147754650823.14999
srb,2005,147355792019.164
srb,2006,145331108966.909
srb,2007,124553982205.30299
srb,2008,98554375729.9095
srb,2009,150992153061.931
srb,2010,144463512818.34799
srb,2011,135163004366.81
ssd,2011,1852567369.63402
ssd,2012,1574413736.81537
svk,1993,135991535.81797
svk,1994,24774315.09104
svk,1995,-83396830.20662
svk,1996,184944794.5901
svk,1997,112650699.56417
svk,1998,504519960.29362
svk,1999,372143372.40939
svk,2000,212966694.95961
svk,2001,376610327.23539
svk,2002,62574197.78187
svk,2003,224576101.48447
svk,2004,54214049.50469
svk,2005,-542025000
svk,2006,-623512658.77905
svk,2007,-812911496.19449
svk,2008,-1089241671.23597
svk,2009,-660357144.66473
svk,2010,-547833819.21088
swe,1960,13135427644.4015
swe,1961,13540031445.296
swe,1962,14309660855.041
swe,1963,14745585054.1251
swe,1964,16523283642.3689
swe,1965,16641673018.9597
swe,1966,16615620016.5309
swe,1967,16556058415.833
swe,1968,16719126764.3328
swe,1969,17132494782.0669
swe,1970,-7667974936.22359
swe,1971,-6012725728.06888
swe,1972,-5093633648.09685
swe,1973,-3071440933.5723
swe,1974,-4027181415.31489
swe,1975,-4271380894.41877
swe,1976,-6300283626.49809
swe,1977,-10924921810.7534
swe,1978,-13315385924.7441
swe,1979,-12902203469.5185
swe,1980,-7528653450.53465
swe,1981,-14473078642.307
swe,1982,-22581095000.8287
swe,1983,-27332219245.0434
swe,1984,-27699671351.2744
swe,1985,-28722709536.6245
swe,1986,-19918838266.3068
swe,1987,-13036853693.0102
swe,1988,-14731565428.7046
swe,1989,-18619183527.6344
swe,1990,-30234157249.6812
swe,1991,-42675375907.1154
swe,1992,-65694867297.9175
swe,1993,-74913146974.2283
swe,1994,-48253955192.1019
swe,1995,-47775219816.8078
swe,1996,-46165775128.84889
swe,1997,-46312374829.0212
swe,1998,-32597694458.4361
swe,1999,-21228932763.9412
swe,2000,-20390177609.9816
swe,2001,-17885268623.6996
swe,2002,-9870481053.18727
swe,2003,31754147824.6211
swe,2004,-492321831.58164
swe,2005,19895000000
swe,2006,37108259190.0777
swe,2007,68021233290.4033
swe,2008,103422513113.547
swe,2009,53798244826.5981
swe,2010,67478399312.54569
swe,2011,69397556788.1219
swe,2012,79472479210.54939
swe,2013,89535930926.48779
swz,1990,850051836.97959
swz,1991,890724298.22782
swz,1992,955778995.57007
swz,1993,1160398661.37463
swz,1994,1150518292.36631
swz,1995,912947404.11066
swz,1996,1053436964.46412
swz,1997,755824115.23972
swz,1998,940731505.28038
swz,1999,915531712.86271
swz,2000,742957230
swz,2001,276014182.5985
swz,2002,552966435.67996
swz,2003,271790387.13968
swz,2004,513021216.15915
swz,2005,424508027.16305
swz,2006,605281737.54611
swz,2007,1548411297.2145
swz,2008,971734831.88958
swz,2009,854033087.18802
swz,2010,674278269.1186
swz,2011,357416111.27698
syr,1990,14226150403.0307
syr,1991,17957703045.9557
syr,1992,21894304833.6172
syr,1993,16066669194.7329
syr,1994,40828526748.1077
syr,1995,41215595970.5628
syr,1996,37133216853.1995
syr,1997,28496668411.6683
syr,1998,30539041254.7424
syr,1999,24676831884.8179
syr,2000,23168450000
syr,2001,22239380447.3693
syr,2002,22519120212.3343
syr,2003,26621829155.8741
syr,2004,30143998350.1394
syr,2005,30219169365.8958
syr,2006,20173466194.2347
syr,2007,27646232975.4718
tcd,1968,-6368591384.59292
tcd,1969,-10356103493.9267
tcd,1970,-10680569502.1897
tcd,1971,-10960119964.6879
tcd,1972,-11949346669.4517
tcd,1973,-11106839469.5058
tcd,1974,-11185327879.2217
tcd,1975,-7759934852.79261
tcd,1976,-4035085073.72332
tcd,1977,-12732683144.7095
tcd,1978,-8549373649.45854
tcd,1979,-5874367029.15713
tcd,1980,-2472931671.06821
tcd,1981,-418259477.14482
tcd,1982,-565155463.05839
tcd,1983,-2608568872.29396
tcd,1984,-1410488038.93671
tcd,1985,98284523228.8856
tcd,1986,61837341563.1694
tcd,1987,80900304413.37779
tcd,1988,70228035138.5266
tcd,1989,58024386304.1151
tcd,1990,63010774954.6269
tcd,1991,55670129185.7855
tcd,1992,58775374645.7878
tcd,1993,17812986491.9508
tcd,1994,104130750285.63499
tcd,1995,39078164734.1344
tcd,1996,26231786002.226
tcd,1997,20590297209.6808
tcd,1998,35259199714.7074
tcd,1999,31999787166.7296
tcd,2000,42840391158.6252
tcd,2001,58264988881.1922
tcd,2002,69168278316.44479
tcd,2003,67945183791.7811
tcd,2004,107958960720.731
tcd,2005,176812102265.34299
tgo,1997,11860203520
tgo,1998,11301672960
tgo,1999,7891334656
tgo,2000,11236622336
tgo,2001,78903214215.09801
tgo,2002,56783141341.3448
tgo,2003,74268588760.00998
tgo,2004,100715100723.00999
tgo,2005,89787158180.58238
tgo,2006,98061001759.24449
tgo,2007,101636685673.40401
tgo,2008,88890883838.4126
tgo,2009,92313423272.50841
tgo,2010,109179867075.73801
tgo,2011,106305479940.13901
tha,1968,509346929.5699
tha,1969,284946424.84266
tha,1970,218408469.54596
tha,1971,488711098.94899
tha,1972,2024616923.97093
tha,1973,6858950865.1074
tha,1974,9955671705.22488
tha,1975,2433646661.91445
tha,1976,1194706768.96148
tha,1977,843880217.0886
tha,1978,220983234.79934
tha,1979,742973659.84434
tha,1980,2151099679.682
tha,1981,1396005567.43317
tha,1982,2043013777.05104
tha,1983,4141364165.03097
tha,1984,1636815267.76205
tha,1985,1403889693.3302
tha,1986,1829741674.59862
tha,1987,2708945888.98628
tha,1988,1178695772.89279
tha,1989,1119696368.0084
tha,1990,4719320999.85688
tha,1991,6298877421.70713
tha,1992,13064103707.6396
tha,1993,14635609567.8407
tha,1994,20750855636.60049
tha,1995,8379188819.39095
tha,1996,14042930579.7684
tha,1997,12053197942.9106
tha,1998,12200479665.8227
tha,1999,8952128084.14697
tha,2000,13350621640.7981
tha,2001,14547681890.4888
tha,2002,14045459151.0622
tha,2003,21061674634.238
tha,2004,44693079728.5657
tha,2005,81485657670.6371
tha,2006,82048521122.14819
tha,2007,88501446829.0334
tha,2008,93941129672.31529
tha,2009,79061880692.00381
tha,2010,78702578532.8748
tha,2011,127108792252.616
tha,2012,133369331457.041
tjk,1993,44588248.83465
tjk,1994,37410854.51108
tjk,1995,38750402.9156
tjk,1996,38895212.54876
tjk,1997,70159738.89744
tjk,1998,71621941.79765
tjk,1999,50066955.15413
tjk,2000,78202640.83726
tjk,2001,185377361.39919
tjk,2002,241657834.29713
tjk,2003,324051813.32661
tjk,2004,280811051.8128
tjk,2005,717230863.31753
tjk,2006,830781490.98364
tjk,2007,996506099.15714
tjk,2008,1209829138.70944
tjk,2009,1013354568.06131
tjk,2010,1182574272.98516
tjk,2011,1414115149.35824
tjk,2012,1598528869.05197
tjk,2013,1778663317.90946
tkm,1991,216489878.87887
tkm,1997,-82359976.8719
tkm,1998,69984205.53936
tkm,1999,331968988.34753
tkm,2000,610006651.72987
tkm,2001,208556167.13812
tkm,2002,23229240.08806
tkm,2003,116001427.22421
tkm,2004,136491299.70049
tkm,2005,110968457.42934
tkm,2006,133652835.2103
tto,1975,-180603741.71941
tto,1976,-366996041.03354
tto,1977,-288749099.6957
tto,1978,-308429294.24042
tto,1988,-226180395.65343
tto,1989,-199827420.71377
tto,1990,-189870911.05748
tto,1991,-92540859.7559
tto,1992,-101016773.19387
tto,1993,-50548732.2289
tto,1994,-42517251.35161
tto,1995,-108139895.26509
tto,1996,-48070381.89266
tto,1997,26043380.70323
tto,1998,148789749.99576
tto,1999,246407260.7064
tto,2000,238762416.93497
tto,2001,202526392.81003
tto,2002,361110761.52508
tto,2003,359095980.9357
tto,2004,329819143.04896
tto,2005,248515334.60835
tto,2006,312889053.16338
tto,2007,261089728.13425
tto,2008,154640686.56443
tur,1987,1175843191.23276
tur,1988,1046476381.5347
tur,1989,1431944702.62916
tur,1990,1423517629.63261
tur,1991,1656613849.64807
tur,1992,1282936041.79879
tur,1993,1142146684.44228
tur,1994,1250834495.23307
tur,1995,1479977946.77471
tur,1996,1356569501.16816
tur,1997,1551627734.81016
tur,1998,1432491407.05681
tur,1999,1396719448.80014
tur,2000,1297691866.38427
tur,2001,845293581.73439
tur,2002,690052631.84789
tur,2003,259536919.38887
tur,2004,248317912.04398
tur,2005,298500594.75467
tur,2006,351666789.83934
tur,2007,377246439.26742
tur,2008,286330065.39027
tur,2009,383063431.77155
tur,2010,218505240.43242
tur,2011,225360985.32843
tur,2012,211724005.02913
tur,2013,234256362.64367
tza,2001,363619770846.39697
tza,2002,160910655927.58499
tza,2003,319237802307.65002
tza,2004,443461337558.96802
tza,2005,540283509735.34198
tza,2006,450647658349.14496
tza,2007,424738121204.16895
tza,2008,639697600388.922
tza,2009,711487380712.48401
tza,2010,674925228723.04199
tza,2011,791858562409.06592
tza,2012,682998614725.76404
tza,2013,563263664663.77795
uga,1982,37488298481.46829
uga,1983,139821121604.48099
uga,1984,34643876443.9277
uga,1985,53521412464.4993
uga,1986,120977073839.886
uga,1987,75383810066.3143
uga,1988,94707918694.578
uga,1989,115719871046.19099
uga,1990,99831719383.2478
uga,1991,136099710802.433
uga,1992,268834967367.17896
uga,1993,205092257652.82999
uga,1994,508764566324.93103
uga,1995,459180120447.164
uga,1996,591769856215.85291
uga,1997,26351980486.6338
uga,1998,51754328474.1986
uga,1999,35168894161.28
uga,2000,202467000000
uga,2001,1164935609363.8501
uga,2002,1268977351066.55005
uga,2003,1542645983703.6499
uga,2004,1628956808665
uga,2005,1701873781966.28003
uga,2006,1588074124603.98999
uga,2007,1656519434137.08008
uga,2008,1584305718194.23999
uga,2009,1666212731011.1499
uga,2010,1355986135172.26001
uga,2011,2044687629195.13989
uga,2012,1650165590793.65991
uga,2013,1765155745229.91992
ukr,1994,2556244636.9507
ukr,1995,2131904348.15164
ukr,1996,2216051816.45939
ukr,1997,3242495208.48647
ukr,1998,3642892976.78384
ukr,1999,4578328762.80344
ukr,2000,6905744994.14948
ukr,2001,8838872926.61189
ukr,2002,11105135407.5548
ukr,2003,11646616800
ukr,2004,12140085985.8147
ukr,2005,10506286187.5093
ukr,2006,10280536517.1616
ukr,2007,11286468609.0469
ukr,2008,7302828764.53549
ukr,2009,7507305856.14742
ukr,2010,7656340144.16979
ury,1988,708977753.20983
ury,1989,255231991.15554
ury,1990,245022711.50932
ury,1991,756621058.22553
ury,1992,706709024.39956
ury,1993,1047018345.94028
ury,1994,1128692583.11005
ury,1995,2036184107.21863
ury,1996,2167770378.21437
ury,1997,1914807115.86911
ury,1998,1500764107.99457
ury,1999,1844476522.75069
ury,2000,1240994659.21848
ury,2001,1189948260.98738
ury,2002,2060005759.72648
ury,2003,1912538387.05884
ury,2004,2821262712.97839
ury,2005,3480179334.94967
ury,2006,2831010204.55106
ury,2007,2756879404.53275
ury,2008,2482257949.13829
ury,2009,2391698468.93041
ury,2010,1779405694.90095
ury,2011,1741462157.25472
ury,2012,1183968410.62771
usa,1960,-3230369875.08938
usa,1961,-1737821117.41542
usa,1962,-155339643.99997
usa,1963,461133643.41701
usa,1964,1222105739.70536
usa,1965,1113610482.68802
usa,1966,-2490965977.23914
usa,1967,-2130834483.12641
usa,1968,-1991372391.45486
usa,1969,-3440675161.19986
usa,1970,4033679658.97889
usa,1971,-7293307648.52646
usa,1972,5518569364.03647
usa,1973,23028291318.3002
usa,1974,25932091821.2132
usa,1975,-586018010.75898
usa,1976,-9999351963.71471
usa,1977,2615334972.26391
usa,1978,-3910021848.42054
usa,1979,-28895439774.8513
usa,1980,-20085577531.5492
usa,1981,-7007430760.98352
usa,1982,52962249003.0993
usa,1983,-29164056459.2909
usa,1984,-3976142467.16303
usa,1985,-41579451137.0102
usa,1986,-93946584996.81859
usa,1987,-35446449824.8942
usa,1988,34395698345.3054
usa,1989,-56227062758.4732
usa,1990,-78028576294.9503
usa,1991,-75516787142.15179
usa,1992,-103913221901.314
usa,1993,-153009818326.785
usa,1994,-140604567703.13101
usa,1995,-75270447429.55939
usa,1996,-29711926174.4834
usa,1997,13899314540.2128
usa,1998,91356986678.3999
usa,1999,68472089537.1433
usa,2000,147831020208.75299
usa,2001,179332046581.633
usa,2002,128380661890.31799
usa,2003,84935276529.05
usa,2004,99698343219.5695
usa,2005,127300000000
usa,2006,275238807503.33197
usa,2007,100463480858.186
usa,2008,68504221172.5888
usa,2009,68992877012.5603
usa,2010,147969415024.758
usa,2011,280344269589.62
usa,2012,236454083890.258
usa,2013,222225919966.82697
uzb,1994,882362115.54441
uzb,1995,1289774985.94541
uzb,1996,-131118655.25581
uzb,1997,1888125000
uzb,1998,2886524654.76551
uzb,1999,2960646940.16349
uzb,2000,1030596796.44843
uzb,2001,4254834119.88235
uzb,2002,14757274044.1576
uzb,2003,40797936966.2648
uzb,2004,41337483258.914
uzb,2005,69929075984.14371
ven,1974,-143304859.43946
ven,1975,-122379838.25533
ven,1976,-156277495.84206
ven,1977,-177025774.35554
ven,1978,-230357191.03757
ven,1979,-201589718.43631
ven,1980,-192720556.62751
ven,1981,-161664229.89021
ven,1982,-238799488.35455
ven,1983,-73259400.13062
ven,1984,-79891729.08133
ven,1985,-68438134.3592
ven,1986,-57400767.28946
ven,1987,-56701271.47205
ven,1988,-73344751.87893
ven,1989,-187639287.52884
ven,1990,-209962949.91286
ven,1991,-230535990.85869
ven,1992,-218525224.02536
ven,1993,-210714896.83795
ven,1994,-49056396.05593
ven,1995,49434043.95845
ven,1996,72014234.48523
ven,1997,-47397595
ven,1998,-85683457.11044
ven,1999,-26678846.60386
ven,2000,-64867362.8116
ven,2001,-53304009.56983
ven,2002,-70310575.90759
ven,2003,9459618.09891
ven,2004,-32416896.24529
ven,2005,-26282167.37046
ven,2006,-29799131.83153
ven,2007,-251363772.58779
ven,2008,-242025033.98041
ven,2009,-138379772.0489
ven,2010,-176499940.54492
ven,2011,-207436382.85587
ven,2012,-219028194.42832
zaf,1960,800284689.61864
zaf,1961,880052590.09388
zaf,1962,771537179.92682
zaf,1963,717937243.29935
zaf,1964,822382356.08898
zaf,1965,914105224.89372
zaf,1966,940410079.98404
zaf,1967,1080101605.52446
zaf,1968,1891593257.55403
zaf,1969,1088742227.61665
zaf,1970,245565580.63005
zaf,1971,-93644507.98067
zaf,1972,-346593082.81731
zaf,1973,-1449385631.46599
zaf,1974,33593634.62358
zaf,1975,1036210996.55347
zaf,1976,525209297.11835
zaf,1977,48356379.05605
zaf,1978,131456932.22843
zaf,1979,448993969.9099
zaf,1980,1785191763.13984
zaf,1981,1193219686.13626
zaf,1982,257853579.56099
zaf,1983,-2297586025.40321
zaf,1984,-3288237260.64559
zaf,1985,-3154045316.41018
zaf,1986,-585414845.60668
zaf,1987,-3550775612.96142
zaf,1988,-2902712983.028
zaf,1989,-2423829820.18751
zaf,1990,-3123486267.08225
zaf,1991,-4593430430.48273
zaf,1992,-2927957927.28611
zaf,1993,-5177154865.75748
zaf,1994,-4880897391.96117
zaf,1995,-4767825851.78672
zaf,1996,-6117990396.01313
zaf,1997,-5843160584.59392
zaf,1998,-6646171024.62723
zaf,1999,-8503658717.04915
zaf,2000,-8824701156.55853
zaf,2001,-8037666236.00292
zaf,2002,-6853402726.22105
zaf,2003,-8325563299.77429
zaf,2004,-11431429630.816
zaf,2005,-15673620622.7159
zaf,2006,-14938480170.6915
zaf,2007,-14565567448.7913
zaf,2008,-15348945908.3679
zaf,2009,-17226907462.7667
zaf,2010,-12136385212.5874
zaf,2011,-9797592567.83214
zaf,2012,-20253914794.5062
zmb,1980,-117346905.0234
zmb,1981,-73865977.68219
zmb,1982,-14864818.97025
zmb,1983,-6305139.8363
zmb,1984,-28350762.71005
zmb,1985,-39707347.25906
zmb,1986,-66633067.85621
zmb,1987,-36408018.69549
zmb,1988,-28583452.43327
zmb,1989,-17176203.33923
zmb,1990,-33756795.36691
zmb,1991,-27643452.85621
zmb,1992,-21948205.94529
zmb,1993,-13266586.0304
zmb,1994,-12718048.46191
zmb,1995,-14461293.11134
zmb,1996,-14065079.24287
zmb,1997,-11729356.87684
zmb,1998,-23528066.22519
zmb,1999,-15011710.01037
zmb,2000,17136392.74444
zmb,2001,14176697.11132
zmb,2002,97604146.17745
zmb,2003,154140805.94311
zmb,2004,154671789.29633
zmb,2005,211444367.71019
zmb,2006,322391568.46716
zmb,2007,507205651.12511
zmb,2008,442921177.31327
zmb,2009,340930362.40272
zmb,2010,266858938.00093
zmb,2011,221966887.08213
zmb,2012,288348468.9574
zmb,2013,243634080.14097
