geo,time,sh_xpd_ehex_pc_cd
nga,2001,1.24906
nga,2002,1.32965
nga,2003,2.25403
nga,2004,2.77649
nga,2005,2.97148
nga,2006,3.59971
nga,2007,4.13459
nga,2008,4.92619
nga,2009,4.28921
nga,2010,4.80302
nga,2011,6.63669
nga,2012,7.79682
nga,2013,12.7608
nga,2014,13.25085
nga,2015,9.69785
nga,2016,8.18919
nga,2017,5.84855
nga,2018,4.91103
nga,2019,9.1117
nic,2000,1.89409
nic,2001,6.04968
nic,2002,4.87291
nic,2003,8.40567
nic,2004,12.1628
nic,2005,13.2978
nic,2006,8.54182
nic,2007,10.12531
nic,2008,13.68937
nic,2009,10.90357
nic,2010,16.46239
nic,2011,15.58138
nic,2012,13.31546
nic,2013,13.95693
nic,2014,15.85866
nic,2015,10.19035
nic,2016,8.85336
nic,2017,10.87701
nic,2018,9.40117
nic,2019,4.3899
nld,2000,0
nld,2001,0
nld,2002,0
nld,2003,0
nld,2004,0
nld,2005,0
nld,2006,0
nld,2007,0
nld,2008,0
nld,2009,0
nld,2010,0
nld,2011,0
nld,2012,0
nld,2013,0
nld,2014,0
nld,2015,1.05038
nld,2016,1.17346
nld,2017,0.79362
nld,2018,1.37471
nld,2019,1.3603
nor,2000,0
nor,2001,0
nor,2002,0
nor,2003,0
nor,2004,0
nor,2005,0
nor,2006,0
nor,2007,0
nor,2008,4.19199
nor,2009,3.77742
nor,2010,4.01856
nor,2011,0
nor,2012,0
nor,2013,0
nor,2014,0
nor,2015,0
nor,2016,0
nor,2017,0
nor,2018,0
nor,2019,0
npl,2000,1.84071
npl,2001,2.82029
npl,2002,2.31955
npl,2003,2.57109
npl,2004,3.37006
npl,2005,3.43115
npl,2006,3.67691
npl,2007,2.48374
npl,2008,2.83018
npl,2009,3.32303
npl,2010,4.15401
npl,2011,3.72104
npl,2012,4.62313
npl,2013,4.28878
npl,2014,5.92362
npl,2015,6.88298
npl,2016,5.65716
npl,2017,7.75648
npl,2018,6.92282
npl,2019,6.34133
nru,2000,35.33463
nru,2001,51.64527
nru,2002,66.69047
nru,2003,46.0743
nru,2004,36.39262
nru,2005,8.52911
nru,2006,21.004
nru,2007,158.20214
nru,2008,335.4724
nru,2009,242.42284
nru,2010,212.19229
nru,2011,242.43943
nru,2012,429.12202
nru,2013,322.68064
nru,2014,130.06117
nru,2015,365.29026
nru,2016,59.2235
nru,2017,278.81191
nru,2018,117.43637
nru,2019,95.45582
omn,2013,0
omn,2016,0
omn,2017,0
omn,2018,0
omn,2019,0
pak,2000,0.12162
pak,2001,0.24268
pak,2002,0.70204
pak,2003,0.92472
pak,2004,0.46255
pak,2005,0.88151
pak,2006,0.81227
pak,2007,1.06734
pak,2008,1.29155
pak,2009,0.77413
pak,2010,1.2486
pak,2011,1.11487
pak,2012,1.19341
pak,2013,1.62532
pak,2014,1.92066
pak,2015,1.35337
pak,2016,0.71294
pak,2017,0.73629
pak,2018,0.25694
pak,2019,2.80232
pan,2000,0.98781
pan,2001,1.08635
pan,2002,1.30137
pan,2003,1.27813
pan,2004,0.7139
pan,2005,0.80198
pan,2006,0.53883
pan,2007,0.55094
pan,2008,0.89814
pan,2009,0.61501
pan,2010,3.96728
pan,2011,1.67376
pan,2012,0.97377
pan,2013,1.52203
pan,2014,4.61068
pan,2015,0.95097
pan,2016,0.89645
pan,2017,0.62717
pan,2018,1.01745
pan,2019,1.1048
per,2000,0.19836
per,2001,0.49457
per,2002,0.57404
per,2003,2.28603
per,2004,2.12181
per,2005,2.61432
per,2006,2.46736
per,2007,1.59257
per,2008,1.41512
per,2009,3.93185
per,2010,2.80584
per,2011,2.67377
per,2012,1.9988
per,2013,1.54819
per,2014,0.93362
per,2015,0.73732
per,2016,0.65398
per,2017,0.81944
per,2018,0.72743
per,2019,0.7248
phl,2000,1.15782
phl,2001,1.06937
phl,2002,0.77393
phl,2003,1.08663
phl,2004,1.33485
phl,2005,1.96204
phl,2006,2.10077
phl,2007,1.2784
phl,2008,1.14025
phl,2009,1.8457
phl,2010,1.64203
phl,2011,0.94454
phl,2012,1.15562
phl,2013,2.13901
phl,2014,1.63106
phl,2015,1.68567
phl,2016,2.75421
phl,2017,2.71379
phl,2018,0.40054
phl,2019,0.58943
plw,2000,173.25308
plw,2001,172.05478
plw,2002,195.0055
plw,2003,212.52966
plw,2004,290.93472
plw,2005,326.42657
plw,2006,326.44452
plw,2007,374.42384
plw,2008,377.76845
plw,2009,308.17856
plw,2010,423.49412
plw,2011,374.11496
plw,2012,456.40646
plw,2013,447.63717
plw,2014,533.93617
plw,2015,560.54566
plw,2016,311.88948
plw,2017,280.57047
plw,2018,45.54561
plw,2019,620.76854
png,2000,1.11651
png,2001,3.25447
png,2002,5.52644
png,2003,7.16552
png,2004,6.65859
png,2005,7.17738
png,2006,7.54715
png,2007,8.38654
png,2008,7.28586
png,2009,8.62695
png,2010,10.68933
png,2011,12.42311
png,2012,16.71045
png,2013,22.26819
png,2014,30.83553
png,2015,5.78787
png,2016,10.44584
png,2017,9.36843
png,2018,12.83202
png,2019,21.08235
pol,2003,0.06055
pol,2004,0.01933
pol,2005,0.0239
pol,2013,1.2229
pol,2014,0.34588
pol,2015,0.30713
pol,2016,0.16032
pol,2017,0.27646
pol,2018,0.57075
pol,2019,0.55943
prt,2000,0.40553
prt,2001,0.42481
prt,2002,0.51851
prt,2003,0.62815
prt,2004,0.74826
prt,2005,0.75869
prt,2006,0.82417
prt,2007,0.96287
prt,2008,1.14278
prt,2009,1.2016
prt,2010,1.10336
prt,2011,1.1849
prt,2012,1.10901
prt,2013,1.15243
prt,2014,1.24858
prt,2015,1.09082
prt,2016,1.68048
prt,2017,1.88471
prt,2018,1.5492
prt,2019,1.55776
pry,2000,2.93567
pry,2001,1.48208
pry,2002,1.05428
pry,2003,1.01317
pry,2004,1.07078
pry,2005,0.59638
pry,2006,0.60527
pry,2007,0.6207
pry,2008,1.16771
pry,2009,1.74458
pry,2010,2.06455
pry,2011,2.50468
pry,2012,1.8028
pry,2013,1.94669
pry,2014,1.40919
pry,2015,1.16701
pry,2016,1.27299
pry,2017,1.06314
pry,2018,0.25222
pry,2019,0.03989
qat,2011,0
qat,2012,0
qat,2013,0
qat,2014,0
qat,2015,0
qat,2016,0
qat,2017,0
qat,2018,0
qat,2019,0
rou,2000,0
rou,2001,0
rou,2002,0
rou,2003,0.00557
rou,2004,0.91394
rou,2005,1.06421
rou,2006,0.51398
rou,2007,0.65427
rou,2008,0.22879
rou,2009,0.14595
rou,2010,0.37963
rou,2011,0.06493
rou,2012,0
rou,2013,1.06561
rou,2014,0.2172
rus,2000,0.19426
rus,2001,0.23509
rus,2002,0.2636
rus,2003,0.24784
rus,2004,0.26496
rus,2005,0.27069
rus,2006,0.2821
rus,2007,0.30015
rus,2008,0.30898
rus,2019,0
rwa,2000,4.34119
rwa,2001,3.23445
rwa,2002,2.57023
rwa,2003,7.34982
rwa,2004,9.71011
rwa,2005,12.88309
rwa,2006,15.93099
rwa,2007,19.07778
rwa,2008,21.80601
rwa,2009,23.95165
rwa,2010,25.61018
rwa,2011,26.23008
rwa,2012,31.35654
rwa,2013,21.68041
rwa,2014,24.44994
rwa,2015,21.08848
rwa,2016,22.42718
rwa,2017,19.41186
rwa,2018,20.56516
rwa,2019,17.3675
sau,2013,0
sau,2016,0
sau,2017,0
sau,2018,0
sau,2019,0
sdn,2003,0.36492
sdn,2004,0.44989
sdn,2005,1.09311
sdn,2006,2.77182
sdn,2007,2.42938
sdn,2008,2.28386
sdn,2009,3.48776
sdn,2010,2.82013
sdn,2011,10.67806
sdn,2012,4.39907
sdn,2013,6.37122
sdn,2014,4.31933
sdn,2015,3.0786
sdn,2016,3.37022
sdn,2017,10.35284
sdn,2018,4.58741
sdn,2019,3.07739
sen,2000,0.86714
sen,2001,0.858
sen,2002,1.3486
sen,2003,1.04645
sen,2004,0.91531
sen,2005,2.40941
sen,2006,2.10168
sen,2007,2.37855
sen,2008,3.19104
sen,2009,3.41338
sen,2010,6.30947
sen,2011,4.91479
sen,2012,5.25248
sen,2013,5.6725
sen,2014,11.26515
sen,2015,9.61013
sen,2016,9.37778
sen,2017,8.80835
sen,2018,13.34975
sen,2019,10.59873
sgp,2000,0
sgp,2001,0
sgp,2002,0
sgp,2003,0
sgp,2004,0
sgp,2005,0
sgp,2006,0
sgp,2007,0
sgp,2008,0
sgp,2009,0
sgp,2010,0
sgp,2011,0
sgp,2012,0
sgp,2013,0
sgp,2014,0
sgp,2015,0
sgp,2016,0
sgp,2017,0
sgp,2018,0
sgp,2019,0
slb,2000,1.23752
slb,2001,2.64684
slb,2002,32.6651
slb,2003,12.85563
slb,2004,22.80059
slb,2005,24.55182
slb,2006,28.45973
slb,2007,25.34421
slb,2008,32.63575
slb,2009,55.23881
slb,2010,82.5881
slb,2011,56.59995
slb,2012,37.94336
slb,2013,41.94463
slb,2014,44.52887
slb,2015,28.05437
slb,2016,26.9345
slb,2017,22.86202
slb,2018,17.85105
slb,2019,24.41986
sle,2000,1.35407
sle,2001,1.37546
sle,2002,1.83824
sle,2003,2.41577
sle,2004,3.90355
sle,2005,5.53523
sle,2006,6.76126
sle,2007,5.81659
sle,2008,7.17359
sle,2009,9.3174
sle,2010,10.61652
sle,2011,13.77368
sle,2012,10.53474
sle,2013,24.74909
sle,2014,74.70476
sle,2015,60.66844
sle,2016,35.70411
sle,2017,16.22708
sle,2018,12.78054
sle,2019,13.83919
slv,2000,2.13668
slv,2001,4.03641
slv,2002,3.1949
slv,2003,3.00793
slv,2004,6.05282
slv,2005,6.32613
slv,2006,11.51347
slv,2007,12.52608
slv,2008,15.85036
slv,2009,30.33953
slv,2010,22.32005
slv,2011,14.60856
slv,2012,8.41479
slv,2013,11.56312
slv,2014,11.78353
slv,2015,5.76146
slv,2016,6.59932
slv,2017,0.39851
slv,2018,0.58811
slv,2019,1.92269
srb,2003,2.75926
srb,2004,3.1144
srb,2005,2.3869
srb,2006,2.60879
srb,2007,3.17746
srb,2008,1.34627
srb,2009,1.75833
srb,2010,4.89044
srb,2011,5.03122
srb,2012,4.19932
srb,2013,4.24587
srb,2014,3.40641
srb,2015,1.99715
srb,2016,2.11404
srb,2017,0.99088
srb,2018,4.22376
srb,2019,10.52217
ssd,2017,17.97022
ssd,2018,16.69829
ssd,2019,12.44469
stp,2000,15.10454
stp,2001,13.8682
stp,2002,15.07525
stp,2003,17.62452
stp,2004,18.84089
stp,2005,22.87094
stp,2006,38.65457
stp,2007,33.46336
stp,2008,43.14713
stp,2009,38.83691
stp,2010,35.06129
stp,2011,38.11148
stp,2012,40.68805
stp,2013,62.2885
stp,2014,57.53657
stp,2015,43.49073
stp,2016,48.26595
stp,2017,44.35456
stp,2018,39.04816
stp,2019,36.31059
sur,2000,24.33407
sur,2001,0.15983
sur,2002,9.62937
sur,2003,10.9113
sur,2004,15.60808
sur,2005,10.95555
sur,2006,26.80636
sur,2007,6.59377
sur,2008,11.18835
sur,2009,12.79504
sur,2010,26.61742
sur,2011,16.22976
sur,2012,7.35199
sur,2013,3.23088
sur,2014,3.14205
sur,2015,1.63641
sur,2016,4.86006
sur,2017,1.9652
sur,2018,6.10017
sur,2019,3.68247
swe,2001,0
swe,2002,0
swe,2003,0
swe,2004,0
swe,2005,0
swe,2006,0
swe,2007,0
swe,2008,0
swe,2009,0
swe,2010,0
swe,2011,0
swe,2012,0
swe,2013,0
swe,2014,0
swe,2015,0
swe,2016,0
swe,2017,0
swe,2018,0
swe,2019,0
swz,2000,3.29544
swz,2001,8.67765
swz,2002,12.28301
swz,2003,24.9786
swz,2004,37.70958
swz,2005,42.8285
swz,2006,64.52338
swz,2007,61.84125
swz,2008,67.55408
swz,2009,67.74034
swz,2010,91.49162
swz,2011,122.02192
swz,2012,109.61388
swz,2013,94.47862
swz,2014,107.62055
swz,2015,84.77837
swz,2016,76.27793
swz,2017,64.91776
swz,2018,87.99883
swz,2019,68.965
syc,2000,0
syc,2001,0.87707
syc,2002,2.9101
syc,2003,4.04931
syc,2004,11.86827
syc,2005,3.29376
syc,2006,3.41471
syc,2007,2.352
syc,2008,1.82889
syc,2009,1.37695
syc,2010,10.78735
syc,2011,36.57858
syc,2012,10.7171
syc,2013,18.80683
syc,2014,3.05588
syc,2015,2.2538
syc,2016,30.25835
syc,2017,4.57464
syc,2018,3.19395
syc,2019,0
syr,2000,0.07765
syr,2001,0.12113
syr,2002,0.27196
syr,2003,0.20701
syr,2004,0.17729
syr,2005,0.09935
syr,2006,1.03225
syr,2007,0.56293
syr,2008,0.7249
syr,2009,1.02227
syr,2010,1.11536
syr,2011,1.14422
syr,2012,0.71471
tcd,2000,0.35219
tcd,2001,0.41821
tcd,2002,0.54941
tcd,2003,3.06964
tcd,2004,2.94968
tcd,2005,3.21591
tcd,2006,3.85568
tcd,2007,2.19464
tcd,2008,2.21847
tcd,2009,2.91166
tcd,2010,2.1597
tcd,2011,4.79238
tcd,2012,3.95917
tcd,2013,3.30919
tcd,2014,4.59819
tcd,2015,5.97797
tcd,2016,7.81646
tcd,2017,6.21517
tcd,2018,4.5737
tcd,2019,6.09986
tgo,2000,0.45227
tgo,2001,0.51333
tgo,2002,0.63961
tgo,2003,0.90978
tgo,2004,1.19711
tgo,2005,1.44039
tgo,2006,1.7576
tgo,2007,2.33059
tgo,2008,3.05222
tgo,2009,3.16392
tgo,2010,1.877
tgo,2011,3.02645
tgo,2012,3.7785
tgo,2013,6.79655
tgo,2014,6.54249
tgo,2015,5.92993
tgo,2016,8.13603
tgo,2017,8.10082
tgo,2018,5.21964
tgo,2019,4.66297
tha,2000,0.00492
tha,2001,0.01153
tha,2002,0.14745
tha,2003,0.13906
tha,2004,0.14957
tha,2005,0.05234
tha,2006,0.05838
tha,2007,0.06774
tha,2008,0.19647
tha,2009,0.10904
tha,2010,0.22433
tha,2011,0.37612
tha,2012,0.27098
tha,2013,0.66306
tha,2014,0.74325
tha,2015,0.62725
tha,2016,0.20802
tha,2017,0.21726
tha,2018,0.41899
tha,2019,0.33718
tjk,2000,0.00521
tjk,2001,0.33495
tjk,2002,0.29348
tjk,2003,1.05349
tjk,2004,1.28321
tjk,2005,2.36458
tjk,2006,2.26722
tjk,2007,2.81049
tjk,2008,3.38814
tjk,2009,4.655
tjk,2010,3.83324
tjk,2011,7.19802
tjk,2012,4.9222
tjk,2013,6.08045
tjk,2014,4.71175
tjk,2015,4.80202
tjk,2016,2.91669
tjk,2017,4.45052
tjk,2018,2.59621
tjk,2019,0.81726
tkm,2000,0.01075
tkm,2001,0.08568
tkm,2002,0.21526
tkm,2003,0.49008
tkm,2004,0.33481
tkm,2005,0.36132
tkm,2006,0.44032
tkm,2007,0.48899
tkm,2008,0.67165
tkm,2009,0.58494
tkm,2010,0.48039
tkm,2011,1.25885
tkm,2012,1.38377
tkm,2013,0.60448
tkm,2014,1.23799
tkm,2015,0.98362
tkm,2016,0.7931
tkm,2017,0.45612
tkm,2018,2.07889
tkm,2019,0.5031
tls,2003,1.21333
tls,2004,3.89764
tls,2005,5.00163
tls,2006,9.55275
tls,2007,18.99351
tls,2008,16.97525
tls,2009,23.06562
tls,2010,19.47681
tls,2011,24.20808
tls,2012,22.31329
tls,2013,42.27233
tls,2014,32.1303
tls,2015,31.97694
tls,2016,36.56008
tls,2017,19.42183
tls,2018,26.22971
tls,2019,28.76044
ton,2000,0.67181
ton,2001,7.15724
ton,2002,7.32398
ton,2003,8.76629
ton,2004,34.59519
ton,2005,27.94132
ton,2006,54.58708
ton,2007,24.64542
ton,2008,81.31596
ton,2009,5.16302
ton,2010,44.88164
ton,2011,20.18847
ton,2012,78.91126
ton,2013,28.8031
ton,2014,68.20078
ton,2015,48.28148
ton,2016,57.3878
ton,2017,67.77979
ton,2018,52.61523
ton,2019,68.48179
tto,2000,0
tto,2001,0.00418
tto,2002,0.4463
tto,2003,0.31977
tto,2004,0.53751
tto,2005,0.92336
tto,2006,1.07095
tto,2007,1.33382
tto,2008,2.80712
tto,2009,1.95027
tto,2010,1.85686
tto,2011,1.96118
tto,2012,1.10213
tto,2013,0.84752
tto,2014,0.80046
tto,2015,1.18203
tto,2016,0.80854
tto,2017,0
tto,2018,0.13788
tto,2019,0.7407
tun,2000,0.11272
tun,2001,0.10443
tun,2002,0.10252
tun,2003,0.10936
tun,2004,0.10887
tun,2005,0.10905
tun,2006,0.56891
tun,2007,1.13923
tun,2008,1.85907
tun,2009,2.39779
tun,2010,2.92059
tun,2011,3.7873
tun,2012,0.27172
tun,2013,0.29967
tun,2014,0.17822
tun,2015,0.08003
tun,2016,1.68457
tun,2017,1.08863
tun,2018,1.08886
tun,2019,0.8376
tur,2019,0
tuv,2000,0.06769
tuv,2001,12.27546
tuv,2002,12.22263
tuv,2003,21.78286
tuv,2004,7.79238
tuv,2005,5.74732
tuv,2006,45.85989
tuv,2007,14.6079
tuv,2008,5.64872
tuv,2009,46.62493
tuv,2010,59.559
tuv,2011,60.81875
tuv,2012,44.20204
tuv,2013,138.69037
tuv,2014,73.79382
tuv,2015,106.53145
tuv,2016,106.1603
tuv,2017,164.34749
tuv,2018,112.35382
tuv,2019,226.45502
tza,2000,4.74547
tza,2001,4.90455
tza,2002,4.77256
tza,2003,5.62922
tza,2004,6.4622
tza,2005,8.06748
tza,2006,15.24359
tza,2007,15.65323
tza,2008,9.50709
tza,2009,11.91957
tza,2010,14.79495
tza,2011,17.08576
tza,2012,20.43693
tza,2013,21.22673
tza,2014,17.49425
tza,2015,12.71066
tza,2016,13.54196
tza,2017,15.60185
tza,2018,17.11301
tza,2019,14.58196
uga,2000,5.24528
uga,2001,4.76023
uga,2002,3.85491
uga,2003,2.73337
uga,2004,5.81321
uga,2005,8.51339
uga,2006,9.49512
uga,2007,10.52181
uga,2008,11.77287
uga,2009,18.55633
uga,2010,23.65182
uga,2011,27.60685
uga,2012,25.16338
uga,2013,19.60527
uga,2014,18.07557
uga,2015,16.89977
uga,2016,15.77996
uga,2017,13.23667
uga,2018,13.94781
uga,2019,13.61797
ukr,2000,0.04881
ukr,2001,0.05141
ukr,2002,0.05506
ukr,2003,0.03547
ukr,2004,0.35834
ukr,2005,0.28298
ukr,2006,0.72804
ukr,2007,1.2227
ukr,2008,1.45095
ukr,2009,1.36087
ukr,2010,1.48782
ukr,2011,1.0429
ukr,2012,1.56172
ukr,2013,1.89196
ukr,2014,1.92905
ukr,2015,2.71812
ukr,2016,1.89676
ukr,2017,3.11705
ukr,2018,2.25599
ukr,2019,1.68633
ury,2000,0.14937
ury,2001,0.13546
ury,2002,0.08486
ury,2003,0.25598
ury,2004,0.34613
ury,2008,0.48363
ury,2009,0.33504
ury,2010,0.43192
ury,2011,0.4261
ury,2012,0.38392
ury,2013,0.51171
ury,2014,0.78988
ury,2015,0.27797
ury,2016,0.28909
ury,2017,0.11171
ury,2018,0
ury,2019,0
usa,2000,0
usa,2001,0
usa,2002,0
usa,2003,0
usa,2004,0
usa,2005,0
usa,2006,0
usa,2007,0
usa,2008,0
usa,2009,0
usa,2010,0
usa,2011,0
usa,2012,0
usa,2013,0
usa,2014,0
usa,2015,0
usa,2016,0
usa,2017,0
usa,2018,0
usa,2019,0
uzb,2000,0
uzb,2001,0.00033
uzb,2002,0.00005
uzb,2003,0.98624
uzb,2004,0.76262
uzb,2005,1.2896
uzb,2006,0.79323
uzb,2007,0.86222
uzb,2008,0.92662
uzb,2009,1.08509
uzb,2010,1.38551
uzb,2011,1.88336
uzb,2012,1.6124
uzb,2013,2.21089
uzb,2014,2.25915
uzb,2015,1.81463
uzb,2016,1.24557
uzb,2017,0.98094
uzb,2018,0.66679
uzb,2019,0.05231
vct,2000,0
vct,2001,0
vct,2002,0
vct,2003,0
vct,2004,0
vct,2005,0.41773
vct,2006,4.19783
vct,2007,11.53929
vct,2008,6.6029
vct,2009,5.60342
vct,2010,14.86151
vct,2011,20.36696
vct,2012,8.42449
vct,2013,4.38491
vct,2014,5.34426
vct,2015,4.67811
vct,2016,1.47653
vct,2017,3.9552
vct,2018,1.31015
vct,2019,5.50068
ven,2000,0.18236
ven,2001,0.28037
ven,2002,0.3729
ven,2003,0.19576
ven,2004,0.04589
ven,2005,0.0431
ven,2006,0.15132
ven,2007,0.106
ven,2008,0.0615
ven,2009,0.05767
ven,2010,0.11962
ven,2011,0.12083
ven,2012,0.07585
ven,2013,0.0583
ven,2014,0.03371
ven,2015,0.03475
ven,2016,0.02901
ven,2017,0.01882
ven,2018,0.07589
ven,2019,0.13193
vnm,2000,0.80341
vnm,2001,0.90945
vnm,2002,0.92203
vnm,2003,1.09292
vnm,2004,1.58131
vnm,2005,1.40468
vnm,2006,1.6954
vnm,2007,1.78111
vnm,2008,1.30429
vnm,2009,1.58216
vnm,2010,1.76491
vnm,2011,2.11316
vnm,2012,2.63768
vnm,2013,2.67268
vnm,2014,3.7471
vnm,2015,2.54697
vnm,2016,2.85079
vnm,2017,1.52072
vnm,2018,1.65873
vnm,2019,1.75388
vut,2000,7.258
vut,2001,6.84653
vut,2002,12.65835
vut,2003,8.77658
vut,2004,13.58588
vut,2005,13.62505
vut,2006,15.59577
vut,2007,11.37716
vut,2008,12.59524
vut,2009,21.89056
vut,2010,32.91353
vut,2011,26.01831
vut,2012,36.10193
vut,2013,50.55887
vut,2014,76.622
vut,2015,47.74041
vut,2016,32.57068
vut,2017,27.37798
vut,2018,24.63639
vut,2019,32.60226
wsm,2000,2.75567
wsm,2001,1.94179
wsm,2002,7.39892
wsm,2003,14.66737
wsm,2004,21.1336
wsm,2005,22.06845
wsm,2006,21.95631
wsm,2007,25.96892
wsm,2008,13.47981
wsm,2009,15.96829
wsm,2010,21.42922
wsm,2011,41.32961
wsm,2012,13.84907
wsm,2013,60.27934
wsm,2014,45.9033
wsm,2015,18.97701
wsm,2016,24.67558
wsm,2017,30.5985
wsm,2018,34.56422
wsm,2019,44.96449
yem,2000,0.8205
yem,2001,0.76431
yem,2002,0.71314
yem,2003,0.66355
yem,2004,0.9537
yem,2005,0.89866
yem,2006,1.78331
yem,2007,1.7042
yem,2008,1.80029
yem,2009,1.90462
yem,2010,1.66636
yem,2011,2.36738
yem,2012,2.646
yem,2013,3.72053
yem,2014,5.17215
yem,2015,5.69622
zaf,2000,1.59685
zaf,2001,1.354
zaf,2002,1.19936
zaf,2003,16.46979
zaf,2004,20.45593
zaf,2005,48.79324
zaf,2006,27.704
zaf,2007,34.17315
zaf,2008,36.60987
zaf,2009,40.44452
zaf,2010,48.53595
zaf,2011,49.67175
zaf,2012,43.65835
zaf,2013,40.76484
zaf,2014,9.5194
zaf,2015,8.4307
zaf,2016,9.50689
zaf,2017,5.79389
zaf,2018,6.38799
zaf,2019,6.0328
zmb,2000,0.74069
zmb,2001,1.76126
zmb,2002,3.52258
zmb,2003,6.11848
zmb,2004,10.27191
zmb,2005,17.01271
zmb,2006,19.0746
zmb,2007,17.48085
zmb,2008,23.46991
zmb,2009,29.3691
zmb,2010,25.2703
zmb,2011,21.32356
zmb,2012,30.74582
zmb,2013,48.24582
zmb,2014,21.96906
zmb,2015,21.57528
zmb,2016,24.3764
zmb,2017,27.2715
zmb,2018,33.8627
zmb,2019,30.29779
zwe,2010,27.29743
zwe,2011,16.97716
zwe,2012,13.84525
zwe,2013,20.46298
zwe,2014,23.6034
zwe,2015,26.12082
zwe,2016,31.37314
zwe,2017,35.50637
zwe,2018,35.5829
zwe,2019,30.44884
